Epoch;Train loss;Train_mAP;Val loss;Val_mAP
1;6.626720731034398;0.09567800648905647;6.64891238766729;0.04988197548040484
2;6.14314872996888;0.07961774852743972;8.98991501752068;0.07246100665641168
3;6.037469960525595;0.08588051263696202;6.436190992927278;0.0681046248372498
4;5.909219430809941;0.09062834382838461;10.134819098627208;0.07675543869538655
5;5.8348338614528075;0.09065878046181297;6.453264238092102;0.07526016062623492
6;5.711671586231358;0.12029600287791581;7.455798278545888;0.07613912439475738
7;5.640411377422222;0.11202908226543425;6.9189826253839;0.08177360935642759
8;5.5512716177937085;0.12733342810732196;6.225702806251121;0.09289400731858351
9;5.458420514474054;0.1480389953843963;6.458953564067824;0.1388666015678278
10;5.378703317205952;0.14501772207966016;6.464514939514773;0.1637455681634033
11;5.280708823131331;0.1762304836601728;7.448919007836318;0.1317495191312005
12;5.212972656471414;0.18983879698814782;6.22218399157312;0.1852823545248749
13;5.149127836598003;0.20264375947390376;6.242885507504259;0.1842258565529445
14;5.0708812670466115;0.2231905750256643;6.287020326721104;0.20264137041240213
15;5.034263965946316;0.1996637150461701;5.603813878501334;0.18015422571332826
16;5.058268527825126;0.19472064352404542;4.846631660625617;0.20291333474920198
17;5.23716537446971;0.17186522173705182;6.635738772333438;0.1632501620870701
18;4.996931566256229;0.1985039991182354;7.985136520845476;0.19333465740955286
19;4.956175498756;0.22173087613217746;6.722050202423052;0.24352866635309978
20;4.871364424865467;0.22089762526637075;7.902119029851008;0.2254843923973989
21;4.835296049648122;0.24604437385139508;6.831467613975492;0.23963187232025893
22;4.791258220419295;0.234591278653883;6.393207918930601;0.2598786096271186
23;4.756696117727615;0.23601507084118128;6.559145511753076;0.26778186529007786
24;4.715375063282131;0.3025617633742309;7.502153280031048;0.2484835034364439
25;4.671014534330579;0.28702286916909897;7.847473641481769;0.2795402377910218
26;4.614089746048341;0.31771400004197786;6.14197280861897;0.2804610409556875
27;4.56387214266603;0.31655179315160487;5.415359643747338;0.25928877881146944
28;4.524931683425415;0.3227300481895885;6.123781385380705;0.3027952636525935
29;4.5048777718175765;0.3168522761584214;7.351133093156637;0.2979474893137768
30;4.474986157508772;0.32951615423549774;5.85857246212843;0.30842200917105006
31;4.413540494189847;0.38915869694115884;5.968759711332608;0.3152322277111565
32;4.413590828538586;0.37407580749396446;6.638113484321058;0.3287498789120362
33;4.36887644853606;0.37777416728721425;6.302475798728647;0.3252036600538877
34;4.498807632330891;0.35223543978910316;5.803124621266785;0.3171131236840087
35;4.385047397529088;0.4061781203596004;8.172158802530516;0.3251128586694709
36;4.396564240181205;0.3933315335687608;6.093347297132101;0.3540003526995254
37;4.320760978833831;0.40836280114668233;5.950000181704374;0.37996985774764747
38;4.257071543373149;0.4592154892282593;6.182767220583331;0.334653880285987
39;4.239485879748899;0.44268750385610167;7.097700848572566;0.3562922911410108
40;4.237873495827153;0.3912135595398409;5.951761221098934;0.35890740236561347
41;4.313715783235069;0.43112052939827095;4.214904885859879;0.34150711520605775
42;4.178144819913565;0.38626526189812244;4.821602434680999;0.33921664440853644
43;4.185154408817507;0.4334133145825188;5.4800195286229485;0.36491402958397556
44;4.080597235308571;0.4638814405580517;7.993824684876452;0.31471359609730315
45;4.122936467378525;0.4268954468570133;6.55701022702276;0.38929057437557246
46;4.085811513899818;0.44060056526088465;5.939181047874681;0.3627457807963212
47;4.088415085595051;0.41805915541917044;5.795978330505458;0.4329483100635051
48;4.230820334725818;0.45334988186082564;18.57665456500936;0.32286620104378877
49;4.248444927307519;0.41067020424426504;10.01132555705745;0.4733200412611009
50;4.129736732392844;0.448820779083795;4.142195753319192;0.44011832871498846
51;4.0638031145650295;0.4576807332183112;8.082844915622617;0.4463540162277451
52;4.036646184344275;0.4968911217256145;4.470553672057142;0.35778055974106737
53;4.292727236787615;0.4641947210110785;12.429492572800843;0.32523665004493263
54;4.57190144454911;0.4288239710252013;4.46773714697686;0.36900863523933436
55;4.289544522087971;0.4293238119843374;5.8933371654713;0.3950745462794651
56;4.197106596406786;0.4257232492281277;4.216953167032819;0.3852398318739668
57;4.123776656679491;0.48789859281608045;6.668813318501586;0.4067109435845729
58;4.078209380709474;0.4949854984839857;6.876983957824269;0.3920562388800681
59;4.043981165118952;0.49270379535814207;8.345012554239851;0.41114157474112706
60;4.066285163149479;0.49322917385817877;4.034895749413642;0.4521189711009028
61;3.994970949541684;0.4918267021300788;5.7949497129859;0.4251108458100913
62;3.9497639465613488;0.4688739331696294;6.393469849070654;0.49028318775317764
63;3.893364232804936;0.495212802492723;3.9718195954901585;0.5131004178021205
64;3.9151071240265147;0.49489351969685436;4.128679454480558;0.5051313568318223
65;3.896220681002383;0.5568223411802131;6.57074195062755;0.48176622446348866
66;3.841721472573644;0.49866356696355435;3.9947353674999437;0.47192739576397713
67;3.8310406648989566;0.5313068837513729;3.9943763393582707;0.4909637511712921
68;3.824286404115721;0.5298048564264967;3.816402966185998;0.5176480793807648
69;3.8026411356271574;0.515130959300171;3.923798804919381;0.47132555951427324
70;3.773029501896683;0.5198599515815463;5.045270197908026;0.464095664797817
71;3.7657846320865778;0.4991413031185478;3.9960080818603165;0.4970884570841122
72;3.743422201919368;0.5166795005662719;5.302496648758351;0.44060380251856684
73;3.6913824133021573;0.5289081175082242;7.308268181733798;0.47692932214263084
74;3.7106852017185457;0.5629970034158479;4.620544214672816;0.46326473505549864
75;3.65582821912151;0.5425193653404452;3.9701164650609195;0.5273110611724023
76;3.6931254157747944;0.5656734907772539;4.714297389026352;0.48663412111555837
77;3.6454982853733258;0.5345555346171014;3.939056304537583;0.557508470298353
78;3.608969565746647;0.5490173433195368;7.238401811947268;0.5096108593871643
79;3.6364346133390204;0.5379342996893259;4.02824966890398;0.5620976390213885
80;3.6032261893013926;0.5657965802646502;4.06033771137254;0.519027463528616
81;3.582150140772649;0.5489687750659222;5.083194394433173;0.5364980326641303
82;3.5546888979092293;0.5569229428300712;4.059228062458668;0.46649660906031426
83;3.5495829871881788;0.6106843390135472;7.129051151576651;0.563429000190553
84;3.5142886780543217;0.5517166424781983;6.299902873538659;0.5237797314452506
85;3.4793646308628725;0.6277050545219592;3.9713115478690764;0.5546030262757232
86;3.5247798416336593;0.5962085490684593;4.87099316458791;0.4804156813454366
87;3.466399835355752;0.630078168097208;5.49342623345308;0.5584805048599085
88;3.4444482271388663;0.6026655722595226;4.559187999927843;0.5081648047664039
89;3.443708902735225;0.6340542412567327;4.198614237058796;0.5069892297185206
90;3.5021197259924532;0.5801688572587301;4.114460467608108;0.5110558989285631
91;3.4337736559922742;0.6122881680198458;4.099100289693693;0.5266852945241254
