epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5097744360902255,0.0,0.0,0.0,1.0,0.0,0.0,0.71298739372618,0.0,0.0,0.0,0.3076923076923077,0.959477768198054,0.5988538681948424,0.6111111111111112,0.0,0.0,0.7784090909090909,0.7213930348258707,0.7564534231200898,0.5416666666666666
14,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5199449793672627,0.0,0.0,0.0,0.0,0.0,0.0,0.7183874709976799,0.0,1.0,0.0,0.5294117647058824,0.9599457727384767,0.6244019138755981,0.651685393258427,0.0,0.0,0.8258426966292135,0.7108508014796547,0.7443661971830986,0.6875
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5139949109414759,0.0,0.0,0.0,0.0,0.0,0.0,0.721405934889081,0.0,0.0,0.0,0.8,0.9593996062992126,0.6597938144329897,0.6692307692307692,0.0,0.0,0.8323699421965318,0.71377882909521,0.7494677075940384,0.7681159420289855
16,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5247776365946633,0.0,0.0,0.0,0.0,0.0,0.0,0.7189770415576867,0.0,0.0,0.0,0.5384615384615384,0.9597340229035833,0.6420323325635104,0.6052631578947368,0.0,0.0,0.8544303797468354,0.7153984421809467,0.7354443309499489,0.7101449275362319
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47332185886402756,0.0,0.0,0.0,0.0,0.0,0.0,0.6964800923254472,0.0,0.0,0.0,0.5882352941176471,0.9600739371534196,0.5477031802120141,0.21052631578947367,0.0,0.0,0.8390804597701149,0.6681614349775785,0.7438516836927733,0.631578947368421
18,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5257879656160458,0.0,0.0,0.0,0.0,0.0,0.0,0.7302001740644039,0.0,0.0,0.0,0.44,0.9601578882447268,0.6477272727272727,0.5942028985507246,0.0,0.0,0.8854166666666666,0.7262195121951219,0.727792732166891,0.7738095238095238
19,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5391400220507166,0.0,0.0,0.0,0.0,0.0,0.0,0.7316867808026943,0.0,0.0,0.3,0.5111111111111111,0.9614243323442137,0.649164677804296,0.7373737373737373,0.0,0.0,0.8601036269430051,0.716365754222481,0.7408822507815214,0.7901234567901234
20,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5546129374337222,0.0,0.0,0.0,0.0,0.0,0.0,0.7429567237873947,0.0,0.0,0.2857142857142857,0.5409836065573771,0.9625867195242814,0.6944444444444444,0.7112676056338029,0.0,0.0,0.8944444444444445,0.737183264584561,0.7588946459412781,0.7901234567901234
21,0.0,0.0,0.0,0.0,0.0,0.5806451612903226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543778801843318,0.0,0.0,0.0,0.0,0.0,0.0,0.7286799887419082,0.0,0.8333333333333334,0.2857142857142857,0.6266666666666667,0.9643788010425717,0.6983122362869199,0.6715328467153284,0.0,0.0,0.8586956521739131,0.7483483483483484,0.771347918136909,0.7922077922077922
22,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620512820512821,0.0,0.0,0.0,0.0,0.0,0.0,0.7477607627853221,0.0,0.5833333333333334,0.1111111111111111,0.6451612903225806,0.9660321015304218,0.6811926605504587,0.7329545454545454,0.0,0.0,0.9187817258883249,0.7476470588235294,0.7539979584892821,0.8131868131868132
