Epoch;Train loss;Train_mAP;Val loss;Val_mAP
1;6.898956497490729;0.08167196098520269;6.107276342623203;0.06201001647378106
2;5.880924592156511;0.09167332354690709;6.018146646381964;0.06516882273552896
3;5.8074884435782215;0.0849591407964823;5.871945942004065;0.08086237738328443
4;5.784596908755098;0.08339233290497418;7.164844030971335;0.07630582129311506
5;5.723711855588614;0.08567904830963298;5.804895434181181;0.08433740658269503
6;5.656059519152775;0.09367057017704553;5.884819605981816;0.08832829082463171
7;5.625480719405445;0.09500283464681707;5.8162714663759365;0.10192917231220507
8;5.581648117558919;0.10095212261117031;5.696114782144555;0.093298690030701
9;5.548369582157914;0.11894018666651017;5.886881340234146;0.09269241997651734
10;5.501199415969661;0.12008576250645397;5.540761401030734;0.11631421117763226
11;5.438556261386299;0.1272705755307209;5.681087804747107;0.12260021620733477
12;5.358989648260744;0.14160182746633912;5.500776824786981;0.1630396330725933
13;5.355021856831495;0.1284512177392495;5.355364769945186;0.13914041883836897
14;5.277889080488559;0.14703986604836156;5.27563479670151;0.18701330184577705
15;5.1682519574969845;0.17654667637679672;5.371355453890399;0.15881946958804735
16;5.1375888072969405;0.21327464024718054;5.268775566783834;0.13839660463711595
17;5.054379268755071;0.2027045677998835;5.066575195572982;0.2105822269247224
18;4.987105752351069;0.24586201498166593;5.044695857868475;0.2045671160939734
19;4.958109926016414;0.21232587890720145;5.181316158769804;0.21451360987532458
20;4.877871984809241;0.2381616262510825;5.227591873972624;0.2061841718095268
21;4.810891432886457;0.26325767692182056;5.011798102937778;0.24006431577490814
22;4.756562442423027;0.27310936944656133;4.964735511330142;0.2995211334926718
23;4.694174805006486;0.3300177572885947;5.117537266193452;0.28510015186824433
24;4.6368879347790415;0.3025719632130201;6.675349042302662;0.2517575157056353
25;4.536638416800661;0.2943834903386611;4.844182286550487;0.30493562467595625
26;4.525684913624934;0.33677073005628216;4.79089166725661;0.30959634154194554
27;4.451235595267803;0.3995075362547903;4.862924817227992;0.3085616598704475
28;4.378945352523361;0.35185212268785;4.657253651124248;0.27774299218531373
29;4.3249319077007184;0.38870228000434554;4.898454848900331;0.3557292575484554
30;4.27533465656106;0.3439071800840496;4.5377035834386925;0.3076366498559656
31;4.214280461303366;0.36954372820067793;4.597012212716439;0.35820190993408874
32;4.174704455766429;0.4316163020474729;4.604099143925023;0.3366963920487807
33;4.128956778906744;0.4485331439246179;4.4944283794734625;0.3826354769587753
34;4.070802774912491;0.4062500971932413;4.683435882121282;0.3776941254765509
35;4.007577241024125;0.4381002847958648;4.487870659618512;0.3535095697630047
36;3.957373426867071;0.4306142150295347;4.479704016277639;0.3636610415564944
37;3.9017036281309863;0.44165647883983133;4.429004526294907;0.3932346941443025
38;3.8201719472634634;0.4793381705550412;4.7896376336076925;0.4081117531979716
39;3.738530677817927;0.5527377680227652;4.440040884879277;0.3570596774964441
40;3.7242425273805195;0.4835665764096116;4.435649616720216;0.40593020821703046
41;3.667779933743681;0.568870582661265;4.746308684271694;0.4222741974948525
42;3.5702537275334034;0.5207258822616186;4.698564476121239;0.35739308272409637
43;3.564948388290593;0.5278027657630646;4.423288218036475;0.4026676648535796
44;3.521301577083008;0.49930875382663675;4.734900416533491;0.41533713121703486
45;3.4003267411345983;0.5820129799535675;4.76677362655518;0.4370585663413976
46;3.319363879383461;0.5325686862209241;4.556148593154451;0.41820002567351294
47;3.2687586823297847;0.5683529654266812;4.63203184334775;0.40841044979587565
48;3.1841975946585883;0.5817402805330484;5.374861525388081;0.39888329308481435
49;3.093168754033484;0.6073105319567277;4.768070902061846;0.43464846251866185
50;3.081523575808576;0.5992708115382195;5.033702191200917;0.4566967224654973
51;2.9815140570318293;0.599738206184503;4.7601164802698115;0.4501201556201935
52;2.9089253906891726;0.631250708408982;4.9454516679282206;0.4159820091662971
53;2.854880601739391;0.6194790779744406;5.299544003212603;0.4230681318165075
54;2.8117422046651996;0.6587801846983888;5.15742921468246;0.5005780220788726
55;2.6472913870598025;0.6857189718893848;4.9408511419007235;0.4386983930279713
56;2.6354437872393635;0.6791646133426207;5.260195951250955;0.39926420874431257
57;2.5222844783156244;0.7455088775129394;5.325545448873548;0.45623822778884937
58;2.4210774074090975;0.7097082786420001;5.124483193114662;0.4100226322513648
59;2.363669169341996;0.7268300187872772;5.52447870088327;0.41432930426081055
60;2.275316272881954;0.737838394351483;5.765867883643413;0.4472307947898513
61;2.1554948808639085;0.7883505536296386;5.792916466274029;0.41492739168604326
62;2.0989860275726393;0.7210946423185152;5.963399811107378;0.4016144872277368
63;1.978429733328906;0.7828945513321321;5.906652249018612;0.38516620515713684
64;1.9836781968990689;0.7807295061991982;5.676219571783586;0.4286116070666362
65;1.8385250679800444;0.7898648285016704;5.724259909636785;0.4014844413314218
66;1.7094627700295286;0.787669688621533;6.395312614146594;0.3965912998897186
67;1.669624294838293;0.8073899055597074;6.656597132189403;0.4458240433115904
68;1.6517212270107167;0.7687140227041355;6.529547008208744;0.43906318392290444
69;1.5934969683439346;0.8115116821190346;6.443525952650934;0.3856444602026509
70;1.4406624782044373;0.8292011470498435;6.615083143701372;0.4433194699569522
71;1.3336753148605713;0.8313896693318928;7.65559477364914;0.37721421983613085
72;1.3835084848783898;0.8247074770734276;7.146316130728227;0.3723422029990979
73;1.2167383722642109;0.8662740412320942;7.2459542076131696;0.3766563919293038
74;1.1380943540159376;0.8478219494905714;7.075828865806996;0.40227685486449544
75;1.0450546892769397;0.879216082465307;7.49157160621713;0.4143202766229724
76;1.091279687520265;0.877383442019177;7.786280162274126;0.4305687363213782
77;0.9350557530154985;0.8807631423827087;8.014184661864094;0.4081029561389416
78;0.9850234940787342;0.877058300191206;8.038415696510064;0.4281907575881992
79;0.960663806377698;0.943564139105568;7.881828714472651;0.4467708152120304
80;0.7977868146750943;0.9050350601342929;8.434950609040742;0.44455471627860804
81;0.769094811451007;0.9551337069475913;8.84794643109166;0.40980938222374436
82;0.8259179015143189;0.9502451077105092;8.39100376746893;0.412558379876223
83;0.7384657266394469;0.9627072807370827;8.774364032214025;0.39463962363339167
84;0.7207438248574763;0.9543502700076724;8.48062987751321;0.5015865645952841
85;0.613368949688425;0.9624016488445633;8.81679199443102;0.4634183287043251
86;0.584077630556691;0.9030015870279334;10.495736772206635;0.4876530425697187
