Epoch;Train loss;Train_mAP;Val loss;Val_mAP
1;6.7077069059710634;0.09563745304665788;6.490504233977374;0.05283452791065065
2;5.9339792989945686;0.08790313616876533;16.520513975979437;0.06635296332191996
3;5.7823475618639195;0.09160714885766351;8.571847655005229;0.08770877498538696
4;5.649376971464818;0.09129373665333776;5.83577024562116;0.09428123266295993
5;5.5538575960038274;0.10416208977024632;5.698850994113528;0.10235029010944129
6;5.414585153867738;0.11877670941748099;8.373972727935573;0.12252934006022352
7;5.358193845978759;0.14716824554022526;5.57866621375768;0.12926413138522694
8;5.333443115101152;0.15387259754581076;5.311920895308812;0.11576786832357967
9;5.246502646189632;0.16981239905289913;5.330121669803921;0.16605135212171063
10;5.124278093873722;0.19554171441223386;5.406080924370025;0.1567878400821817
11;5.059602904659859;0.22592034293201538;5.44758090914322;0.18261166907927823
12;4.9958701274457145;0.2587313403965875;5.04971386842761;0.22881716032152274
13;4.84280184636958;0.25164997089774893;5.425947754600298;0.23267126418980885
14;4.812254359202613;0.3026467052528204;5.211127799663858;0.2862384177718347
15;4.739797152853693;0.3133778953835814;5.222995180772401;0.2604524955765364
16;4.659870112991896;0.30143529548984976;4.672194019288167;0.3082458815694133
17;4.5987944581856945;0.38460452925636324;4.799839992688132;0.32152238152456597
18;4.543567785768748;0.3024850190995642;4.808074546186854;0.3292900966822819
19;4.474065649996118;0.36726254908420153;5.214674956081074;0.27714994545391775
20;4.475012085675841;0.34901143656144445;4.75342373700286;0.3148631162652907
21;4.4207518547553475;0.4051734343316101;4.7029060332008354;0.3663957358735771
22;4.323949307217952;0.37509821091384427;4.47225343172854;0.3700662376411434
23;4.285827090455228;0.3807494438823636;4.316306714068195;0.41520268344937883
24;4.203560447317593;0.418902748860679;4.4947744578548;0.3541734918881582
25;4.166253943661428;0.4403522096656733;4.346487623971046;0.3501892710153807
26;4.124694772383525;0.46802990265027783;4.231200125458593;0.42681226403892525
27;4.054818569939534;0.48414865417992176;4.278590165891844;0.4100307741059338
28;4.051945853807982;0.5272572000760704;4.237366467447072;0.4749246113638412
29;4.003059654123256;0.5156642362676807;4.675060734378342;0.4631321556629303
30;3.9596078453307895;0.4995638267287994;5.036831954998129;0.42472833043123875
31;3.9204926324254235;0.5271161321311585;4.222632138891389;0.5077615030138038
32;3.908635713405581;0.5130213050652878;4.155392197955539;0.5113544936754263
33;3.8454628145524685;0.5676950196262041;4.305013820833568;0.47969214877002686
34;3.7991543519807696;0.5995604854165322;4.038669654653225;0.5370563543313868
35;3.7795676338338406;0.5841624878249019;4.889814740589084;0.4680744956017842
36;3.7291113871749375;0.5640954444713497;4.254361704753316;0.5327492059640667
37;3.710645341544801;0.56321796299393;4.068085645373852;0.5263884797172635
38;3.6756001689195985;0.612306900675765;3.974394051386431;0.5304482577287474
39;3.6422004502686267;0.6056438190251243;3.98227668204268;0.4916106462029405
40;3.5943679691123305;0.6263364199794638;4.072658289493151;0.5229618783048725
41;3.5763915498680046;0.6317094052180886;4.577168934337375;0.568785044878142
42;3.5948427034257024;0.6183435093719913;4.5876266930867295;0.5166906439870278
43;3.529593180273181;0.6409052893878452;4.193672831175405;0.5131472890773715
44;3.469212061070012;0.6579523744081137;5.402311300081628;0.5001887325343567
45;3.4467457038571667;0.6428349652345674;4.084861183231977;0.5019954572586417
46;3.443347310761894;0.6402354502272588;4.186930016347994;0.553003183449788
47;3.42275995077667;0.6415507461626259;4.0782758357523194;0.6009105611814075
48;3.3433570817252187;0.6516126462181975;4.272325635066061;0.6282626517091364
49;3.3211538713082738;0.6884513457867742;6.61100468961826;0.5618349544422312
50;3.2947411201766013;0.6616828831459112;4.1036802422979495;0.5991345519871311
51;3.3204634899115013;0.679931407518368;5.342400849494937;0.5508787588191905
52;3.2318657623155915;0.7024043710560924;4.030327424932327;0.5671227839011341
53;3.2074079810253693;0.6783994225446248;4.077065914357616;0.5974989989545983
54;3.1711848518617387;0.6936874736790558;5.103933535530626;0.5586739158728541
55;3.124375903893737;0.6948750291525206;4.037373933766891;0.57290357865909
56;3.1166781581685394;0.6818868019993772;4.281044558371871;0.6060966431460494
57;3.1024585706051266;0.6656179534857071;4.180374751969907;0.6186890927118928
58;3.1025084048964033;0.7158741351174246;4.181710562563053;0.5710040217341702
59;3.0524247519441032;0.6896080332820869;4.111008980917604;0.5899104374812951
60;3.0269272326250354;0.6873490598372244;4.396628589443108;0.5901827770168211
61;3.032125778521919;0.7281244949099385;4.554371244312036;0.5829615155233179
62;2.9596385723607503;0.6890240025485266;6.030029459962481;0.5114044774516614
63;2.93217242860583;0.749061880467727;5.001359512953978;0.5753244335750665
64;2.923574449860047;0.7040046126915941;5.000585849840753;0.5995966532053228
65;2.8730590847754676;0.7384360794513812;4.060171274746409;0.5589769470874101
66;2.916480285043618;0.7320378308162804;4.2355936145853015;0.5413099988483371
67;2.8284414466589585;0.7533477172906776;4.196966587729111;0.5475596923705178
68;2.8366455102987143;0.7235334162784457;6.600948285906072;0.519186146322285
69;2.798348184999315;0.7087085875507064;4.524363191103109;0.5271387782468157
70;2.729005287095824;0.7259527689600658;4.121900952538949;0.5921918686569893
71;2.7347184559774704;0.7522575398528663;4.1542691026435765;0.5207249578654911
72;2.7291192867693734;0.751408160788559;4.400991427248552;0.514577614811863
73;2.649200199275432;0.7389793726524752;4.144776418434773;0.5669789257615776
74;2.6051046304144534;0.7932191197816549;4.424178534815136;0.5526876823270256
75;2.6040655063163807;0.7866616650667639;4.686702131222593;0.5281549710266343
76;2.5089271164737896;0.793215871506941;4.215653343607024;0.5829720633439381
77;2.570162154745129;0.7446681780783906;4.588149443222653;0.5911701524433376
78;2.5200161382709885;0.7727637354648909;4.541361559683959;0.5175522005334362
79;2.520413840632103;0.8231880759997288;4.471950874960397;0.5262341491743082
80;2.5121636643998446;0.7959879691315084;4.3074795996024084;0.5566295535711457
81;2.48704414653825;0.7814544233257618;4.306753547503141;0.5416862411321699
82;2.4590634694547413;0.749933131657941;4.5392654967210095;0.5394713542265726
83;2.3684598244415147;0.7803296415403589;4.71818355954938;0.5390010621867694
84;2.4433788129747414;0.8179474239616614;4.785469049490216;0.5421460843036694
85;2.320273284072426;0.8323466363711437;4.72784389197207;0.5502096033222909
86;2.407885248885035;0.7758675545078418;4.683585110194805;0.5013135306130978
87;2.35524525287054;0.8117026794799559;11.327413153315097;0.5049551811471242
88;2.2810390179695545;0.860468352598857;5.238473440610474;0.532809705282786
89;2.260060044737561;0.8210570043020632;4.6140478117757855;0.5352356741839901
90;2.1884245128978725;0.8259982960025115;4.984747438700191;0.5410671896952883
91;2.2753433958392275;0.8505751793294212;6.788138279899547;0.5013771160732473
