epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
26,0.8515901060070671,0.7142857142857143,0.9090909090909091,0.0,0.0,0.8075471698113208,0.4666666666666667,0.0,0.4444444444444444,0.0,0.0,0.42857142857142855,0.75,0.0,0.0,0.0,0.6553894571203777,0.43478260869565216,0.4444444444444444,0.0,0.5217391304347826,0.8108108108108109,0.0,0.7767786299920656,0.0,0.6666666666666666,0.6590909090909091,0.7976190476190477,0.9750094185608439,0.7609942638623327,0.8051282051282052,0.0,0.3333333333333333,0.9242424242424242,0.7576271186440678,0.8030716723549488,0.8181818181818182
27,0.8590604026845637,0.0,0.8333333333333334,0.0,0.5,0.7829181494661922,0.6875,0.0,0.45454545454545453,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.6499608457321848,0.41025641025641024,0.5714285714285714,0.0,0.5333333333333333,0.7346938775510204,0.0,0.7886611658237955,0.0,0.6851851851851852,0.6,0.8034682080924855,0.975499434602337,0.7661596958174905,0.7783018867924528,0.0,0.6666666666666666,0.8980582524271845,0.7662049861495844,0.7907133243606999,0.8775510204081632
28,0.8543689320388349,0.5,0.7222222222222222,0.6,1.0,0.7756410256410257,0.6875,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.0,0.6718266253869969,0.43478260869565216,1.0,0.0,0.56,0.7719298245614035,0.0,0.7878208629164392,0.0,0.5531914893617021,0.6891891891891891,0.7861271676300579,0.9751225028269883,0.7518939393939394,0.7584541062801933,0.0,0.5,0.9438775510204082,0.7512116316639742,0.784805999347897,0.8152173913043478
29,0.8801369863013698,0.75,0.8666666666666667,0.625,0.0,0.7814569536423841,0.75,0.0,0.45454545454545453,0.0,0.0,0.6,0.8333333333333334,0.0,0.0,0.0,0.6495224099926524,0.5625,0.6666666666666666,0.0,0.35714285714285715,0.8222222222222222,0.0,0.79,0.0,0.6666666666666666,0.7289719626168224,0.7942857142857143,0.9753676008545934,0.7603603603603604,0.8009049773755657,0.0,0.6,0.9018691588785047,0.7618002195389681,0.8065395095367848,0.8936170212765957
30,0.8695652173913043,0.75,0.75,0.2222222222222222,0.0,0.7731629392971247,0.6666666666666666,0.0,0.5333333333333333,0.0,0.0,0.6363636363636364,0.7142857142857143,0.0,0.0,0.0,0.6598905394839718,0.5294117647058824,0.75,0.0,0.5,0.7123287671232876,0.0,0.7971366828741221,0.0,0.627906976744186,0.625,0.7978142076502732,0.9763522012578616,0.7338003502626971,0.7990196078431373,0.0,0.75,0.9333333333333333,0.7680384820951363,0.792694965449161,0.8155339805825242
31,0.8459119496855346,0.68,0.8064516129032258,0.5714285714285714,0.0,0.7649006622516556,0.6470588235294118,0.0,0.4,1.0,0.0,0.8571428571428571,0.8888888888888888,0.0,0.0,0.0,0.676402767102229,0.43478260869565216,0.2727272727272727,0.0,0.40540540540540543,0.8181818181818182,0.0,0.7879505393317549,0.0,0.5714285714285714,0.6818181818181818,0.8385416666666666,0.9782060972537163,0.7414721723518851,0.7391304347826086,0.0,0.75,0.9024390243902439,0.7737068965517241,0.802653399668325,0.8666666666666667
32,0.86875,0.6818181818181818,0.7241379310344828,0.47058823529411764,0.3333333333333333,0.7752442996742671,0.6296296296296297,0.0,0.6666666666666666,0.0,0.0,0.6428571428571429,0.8571428571428571,0.0,0.0,0.0,0.659308314937454,0.47058823529411764,0.6,0.0,0.4444444444444444,0.8125,0.0,0.7953137624562349,0.0,0.574468085106383,0.69,0.8633879781420765,0.9778560644187216,0.7650273224043715,0.7947368421052632,0.0,0.5454545454545454,0.9064039408866995,0.771948608137045,0.7955985328442814,0.8645833333333334
33,0.8952095808383234,0.7058823529411765,0.896551724137931,0.6923076923076923,0.0,0.7612903225806451,0.43478260869565216,0.0,0.6521739130434783,1.0,0.0,1.0,0.875,0.0,0.0,0.0,0.6683673469387755,0.5769230769230769,0.5,0.0,0.5945945945945946,0.7974683544303798,0.0,0.8038471958818748,0.0,0.48,0.6063829787234043,0.8814432989690721,0.9794658604182414,0.776386404293381,0.7929515418502202,0.6666666666666666,0.5714285714285714,0.9154228855721394,0.7748380129589633,0.8128576236957253,0.8924731182795699
34,0.86875,0.5952380952380952,0.8181818181818182,0.6,0.5,0.768025078369906,0.48,0.0,0.5333333333333333,1.0,0.0,0.5,0.8,0.0,0.0,0.0,0.6659404502541757,0.5283018867924528,0.56,0.5,0.5609756097560976,0.825,1.0,0.7984105960264901,0.0,0.6521739130434783,0.75,0.8380952380952381,0.980058058816105,0.7996323529411765,0.8153153153153153,0.5714285714285714,0.46153846153846156,0.900990099009901,0.779467680608365,0.8136894824707847,0.9191919191919192
35,0.8724035608308606,0.6458333333333334,0.7714285714285715,0.6,0.0,0.8132911392405063,0.7037037037037037,0.0,0.5714285714285714,1.0,0.0,0.5,0.9166666666666666,0.0,0.0,0.0,0.6785454545454546,0.4634146341463415,0.5,1.0,0.5681818181818182,0.735632183908046,0.0,0.8107671601615074,0.0,0.5964912280701754,0.6761904761904762,0.8715596330275229,0.9818043972706596,0.7734082397003745,0.8066037735849056,0.6666666666666666,0.7142857142857143,0.9056603773584906,0.7699629825489159,0.8237931034482758,0.8762886597938144
