Epoch;Train loss;Train_mAP;Val loss;Val_mAP
1;7.032467559705623;0.08321780189140959;19.586665932040987;0.040561619253390746
2;6.260794563593679;0.09543757591907248;5.8222793423462464;0.08286488181542521
3;5.848042354874581;0.10049971404493402;5.934196258822678;0.08932747651310002
4;5.698305438436198;0.10382987403420556;5.946992575848633;0.07512904662085695
5;5.660874550880849;0.11467947153447944;5.881262706145323;0.08040892417099954
6;5.538545340666088;0.11113928693424832;6.949356841233644;0.09628472415724673
7;5.591634769599191;0.15068802205285084;5.527369431785737;0.12638316772918942
8;5.488047212787409;0.12745005540786697;6.641260815556114;0.12157404477943692
9;5.357254087191993;0.15140161896023657;6.687755170922026;0.1618927187228889
10;5.2421950252549845;0.2136307939402966;5.430968333868419;0.18184777558740164
11;5.156239157525178;0.1869294383308768;5.341074314576653;0.183202201846072
12;5.093645454918993;0.2061472314740161;5.0969979350245325;0.22359219949875628
13;5.014293057544443;0.2253947548843053;5.0250523850043844;0.22328431510033236
14;4.931612625534876;0.23385090296481162;5.692929558586356;0.17049957367104687
15;4.900258291312995;0.23494480689706296;5.650110549076194;0.24968453532145213
16;4.79465525993501;0.25158054880171327;5.162081057224503;0.2263147963884274
17;4.743530210578494;0.33568266194755647;4.950477931250309;0.2849880015958003
18;4.686608912612908;0.33019191252108343;4.875256448907182;0.25608463675537474
19;4.670282005735999;0.31201010685559893;4.6071555479484445;0.30200995037239425
20;4.55451379969269;0.3729760829262698;4.615150778803178;0.36139472175206305
21;4.507847738570904;0.3814194955507241;4.921094221325653;0.330703752267659
22;4.460213340448735;0.3839290499965303;4.995522332242777;0.3003378541450047
23;4.444708761650532;0.35868256254202047;4.6002151849451165;0.3428739960201841
24;4.340798576418778;0.40674134356830943;4.527922964416755;0.3664461232475791
25;4.294694291976539;0.42792108120272354;4.629915675698342;0.3556105871759064
26;4.312297227168048;0.41066848785775695;5.164376170945005;0.3231363916780622
27;4.300764188940045;0.43906448643533325;8.02306698549905;0.2863311043852128
28;4.1877861752395145;0.43794167419417585;4.600107628704347;0.3407284171752536
29;4.142139367381751;0.4395802962304932;4.995486162845553;0.288984714361209
30;4.396446235767445;0.46712625830111476;4.966201125894549;0.30175889783819687
31;4.395131057902503;0.4105296597454243;4.779486667445007;0.39923754824221136
32;4.2731854888645815;0.5156093815287893;4.532361124447378;0.36324746468324065
33;4.142206745551128;0.5086664966591438;5.135453844912767;0.3753032067971142
34;4.1054119614621305;0.46759678114968684;4.30744117820713;0.4830591822839748
35;4.1023135609774535;0.5282634428020974;4.274191609176258;0.5437167793294917
36;4.025445578312909;0.48882196876714445;4.498424417323899;0.38235705965510186
37;3.996568914358099;0.5337823034073348;4.227831751482035;0.4676844018009237
38;3.965284641188937;0.560787380390529;5.515146270644727;0.42368724580663214
39;3.95730457338745;0.5200162130722201;4.255511529725499;0.46877093819853805
40;3.8759250826162477;0.5556986862704999;4.349165183912369;0.41032353022334506
41;3.818557313434959;0.5734528646988949;4.445030882404288;0.44953988782531273
42;3.7942317630994866;0.5250727577913917;4.462734837283834;0.4454537268134428
43;3.7708317432506764;0.5692769630764271;4.115136211128889;0.49541461605614634
44;3.765143753212189;0.5630573380459492;4.017371785326846;0.49718750463559774
45;3.7158629877838196;0.5836955914170118;4.176655199830894;0.5241544687359027
46;3.683024334192159;0.6037127235457358;4.386427939363315;0.44147961663519464
47;3.6511874499135692;0.6287478102989451;4.485684598470675;0.5054895249793219
48;3.622836614909925;0.6364937653811242;4.010226914193614;0.5104407139669782
49;3.5820574359359028;0.6237421017101258;4.206844447458222;0.5036384406955635
50;3.571722942564327;0.6302218902746898;4.250879180980974;0.5113566398934711
51;3.55770797361251;0.664399203468977;4.233373171741636;0.5142321836939611
52;3.5245006761114643;0.6192737052372819;4.213018698864342;0.5439043142677019
53;3.600994730253731;0.6523544199492453;4.041664278198765;0.5083440013659123
54;3.572584070129695;0.6416131819719222;4.172976189863586;0.5064476534253048
55;3.5173781174951975;0.6325844808840781;4.104300056840711;0.5578942129593832
56;3.6245657990732862;0.6514338892726143;4.092671613458416;0.5666326170301977
57;3.614721630807587;0.6089178315131794;4.109700226435609;0.565533335483149
58;3.4121435646698854;0.6202619881112432;4.0860886006275665;0.5579482711667432
59;3.43749638044711;0.6450852991226402;4.114794393097868;0.561786841133323
60;3.451164176530927;0.6604476176827918;4.628491962419998;0.5249129309572137
61;3.3441284529633903;0.6378575110769638;4.213858233580173;0.49719329998306283
62;3.350768517345498;0.698498642379866;4.378089012319528;0.5036517327797273
63;3.33339624597237;0.6749923597829364;4.611972339845822;0.5254921679001439
64;3.2777883367355503;0.6975325797473975;4.331833566963133;0.535105320659961
65;3.4059468582235883;0.6861745707518783;4.084635179297073;0.5665292902877406
66;3.310016682273463;0.6759354929347964;4.042983036352939;0.5810685116192958
67;3.246237034757795;0.6873649409992184;4.242706335086947;0.5504847657174395
68;3.2814598517410873;0.7248360108192845;4.0244868159354885;0.5548659528384657
69;3.3829933702212744;0.6698420157192831;5.198505720702952;0.3358989553615899
70;3.571470184157297;0.6610160872493166;4.088297984441355;0.5601465728608805
71;3.308585167752072;0.7282812541059313;4.1983845022838135;0.5492974149565535
72;3.379373114389325;0.6646856965781176;4.185191263389712;0.5111911274296138
73;3.335430435165653;0.6906072105163024;4.176424116797717;0.5332727364572976
74;3.3007029059832753;0.6996368845494662;4.201618073035044;0.5134928813615884
75;3.178689941067562;0.7152151475936062;4.119659081186007;0.5505181869544178
76;3.155619007697905;0.7034293271789452;4.297269996736505;0.557916878695855
77;3.058643217691927;0.7236031254543153;4.16753438871151;0.5511781151588091
78;3.0367968904520573;0.7317815674958956;4.173550783344766;0.49849347629479646
79;2.932502643380679;0.7018475202220095;4.318819263641219;0.549044579252008
80;3.0106813709429785;0.7499436508645961;4.338615532080714;0.5026143334558295
81;3.0238441668058695;0.7352087070469634;4.118214037462437;0.5221530387485454
82;2.910825136665986;0.7642809369091318;4.108943497016669;0.5666324546166375
83;3.028359893971456;0.7141899828379571;4.31192301782332;0.5567065766202864
84;2.884245193127746;0.7488395598632458;4.278114515219687;0.542896242878694
85;2.8029226252907202;0.7871136642298061;4.2252109967592055;0.5354706168628979
86;2.8099764199076294;0.7894653862103753;4.585058353906293;0.5279136448109072
87;2.7558307024978737;0.7406427147500328;4.418070294933963;0.5116654491359542
88;2.7778286213834944;0.7588928849696065;4.314851315410295;0.5410620545800667
89;2.69876865735502;0.802395844550153;5.358156619426966;0.5608581071607249
90;2.845919450515019;0.7693464853681025;4.5226284090868045;0.5204850415616755
91;2.7090933150513328;0.7569985050077802;4.188077237451215;0.5305525922755446
92;2.684600341748089;0.8033382758509168;4.99296671381299;0.5260009952884307
93;2.6359402508320504;0.7433004780926045;4.366048952685414;0.5421707659697727
94;2.5954250121316003;0.7930815264509128;4.545364908996495;0.4919334104063376
95;2.6012688745610304;0.7999342988662462;4.622316244991305;0.5529334880033194
96;2.5471307877185483;0.8248013191148302;4.563216957544227;0.5564608182820849
97;2.6262580685819596;0.7708499641183583;4.677183384129429;0.5725821953748863
98;2.5586591386114854;0.7753413461530119;4.626811432574622;0.5457180596038725
99;2.460341319390488;0.8068201164031518;4.702470169320551;0.5517260719653081
100;2.41261710958767;0.8196994515872351;4.671426247784746;0.5940685287570787
101;2.438472705466725;0.826078515074383;4.827872509207988;0.5927572502676992
102;2.407891560703208;0.8893860476343339;4.6381418005177855;0.5322064223425234
103;2.3729036029078254;0.7957272125278283;4.792613607017483;0.5741879692288883
104;2.611449581029904;0.832125954959501;4.880740362926703;0.5619286358343908
105;2.6736500864831085;0.7905916467426106;4.4279270445714305;0.5266355815467476
106;2.586128627262969;0.8010440802943571;4.935035169171869;0.5296344851120839
