Executing COFGA_resnet152_dropOut_weightDecay_batchNorm_300epochs
Total number of images:  11617
Number of train images:  8132
Number of validation images:  3485

Dataloader completed
USING CUDA!
Network constructed
[1], Train loss: 7.054, Val loss: 6.174, Train mAP: 9.455 %, Val mAP: 8.944 %
[46], Train loss: 3.134, Val loss: 3.681, Train mAP: 60.067 %, Val mAP: 55.235 %
[47], Train loss: 3.089, Val loss: 3.642, Train mAP: 62.601 %, Val mAP: 59.285 %
[48], Train loss: 3.016, Val loss: 3.729, Train mAP: 63.869 %, Val mAP: 50.924 %
[49], Train loss: 3.026, Val loss: 3.688, Train mAP: 60.339 %, Val mAP: 56.035 %
[50], Train loss: 2.948, Val loss: 5.094, Train mAP: 61.606 %, Val mAP: 50.233 %
[51], Train loss: 2.920, Val loss: 3.744, Train mAP: 59.099 %, Val mAP: 53.553 %
[52], Train loss: 2.865, Val loss: 3.893, Train mAP: 64.039 %, Val mAP: 48.793 %
[53], Train loss: 2.820, Val loss: 3.945, Train mAP: 63.725 %, Val mAP: 53.831 %
[54], Train loss: 2.794, Val loss: 3.998, Train mAP: 62.372 %, Val mAP: 50.190 %
[55], Train loss: 2.746, Val loss: 3.844, Train mAP: 69.853 %, Val mAP: 49.697 %
[56], Train loss: 2.775, Val loss: 4.682, Train mAP: 63.447 %, Val mAP: 47.268 %
[57], Train loss: 2.727, Val loss: 3.845, Train mAP: 69.369 %, Val mAP: 56.401 %
[58], Train loss: 2.695, Val loss: 3.882, Train mAP: 67.257 %, Val mAP: 51.964 %
[59], Train loss: 2.646, Val loss: 3.723, Train mAP: 68.474 %, Val mAP: 59.103 %
[60], Train loss: 2.609, Val loss: 4.034, Train mAP: 69.909 %, Val mAP: 54.612 %
[61], Train loss: 2.555, Val loss: 3.840, Train mAP: 67.965 %, Val mAP: 57.561 %
[62], Train loss: 2.521, Val loss: 3.812, Train mAP: 70.574 %, Val mAP: 52.298 %
[63], Train loss: 2.497, Val loss: 3.686, Train mAP: 68.461 %, Val mAP: 54.703 %
[64], Train loss: 2.448, Val loss: 3.722, Train mAP: 73.912 %, Val mAP: 59.159 %
[65], Train loss: 2.408, Val loss: 3.764, Train mAP: 71.320 %, Val mAP: 56.375 %
[66], Train loss: 2.410, Val loss: 4.463, Train mAP: 72.203 %, Val mAP: 51.046 %
[67], Train loss: 2.390, Val loss: 3.761, Train mAP: 73.551 %, Val mAP: 51.146 %
[68], Train loss: 2.309, Val loss: 3.982, Train mAP: 75.442 %, Val mAP: 58.817 %
[69], Train loss: 2.315, Val loss: 4.093, Train mAP: 70.406 %, Val mAP: 50.841 %
[70], Train loss: 2.225, Val loss: 4.529, Train mAP: 82.785 %, Val mAP: 53.233 %
[71], Train loss: 2.232, Val loss: 3.968, Train mAP: 75.290 %, Val mAP: 54.425 %
[72], Train loss: 2.187, Val loss: 4.115, Train mAP: 76.150 %, Val mAP: 50.409 %
[73], Train loss: 2.144, Val loss: 4.229, Train mAP: 73.901 %, Val mAP: 53.275 %
[74], Train loss: 2.159, Val loss: 4.331, Train mAP: 78.163 %, Val mAP: 53.540 %
[75], Train loss: 2.102, Val loss: 4.157, Train mAP: 72.296 %, Val mAP: 52.727 %
[76], Train loss: 2.060, Val loss: 4.272, Train mAP: 77.216 %, Val mAP: 53.683 %
[77], Train loss: 1.989, Val loss: 4.276, Train mAP: 78.351 %, Val mAP: 50.896 %
[78], Train loss: 1.946, Val loss: 4.194, Train mAP: 82.184 %, Val mAP: 54.769 %
[79], Train loss: 1.934, Val loss: 4.474, Train mAP: 83.519 %, Val mAP: 52.368 %
[80], Train loss: 1.912, Val loss: 4.409, Train mAP: 84.184 %, Val mAP: 55.195 %
[81], Train loss: 1.853, Val loss: 4.334, Train mAP: 82.282 %, Val mAP: 53.712 %
[82], Train loss: 1.847, Val loss: 4.252, Train mAP: 80.889 %, Val mAP: 56.382 %
[83], Train loss: 1.819, Val loss: 4.451, Train mAP: 76.438 %, Val mAP: 54.780 %
[84], Train loss: 1.834, Val loss: 4.401, Train mAP: 80.921 %, Val mAP: 52.298 %
[85], Train loss: 1.758, Val loss: 4.575, Train mAP: 82.018 %, Val mAP: 52.772 %
[86], Train loss: 1.686, Val loss: 4.528, Train mAP: 83.012 %, Val mAP: 55.164 %
[87], Train loss: 1.706, Val loss: 4.453, Train mAP: 84.371 %, Val mAP: 57.507 %
[88], Train loss: 1.599, Val loss: 4.695, Train mAP: 87.142 %, Val mAP: 55.751 %
[89], Train loss: 1.650, Val loss: 4.856, Train mAP: 85.986 %, Val mAP: 55.530 %
[90], Train loss: 1.615, Val loss: 4.555, Train mAP: 90.155 %, Val mAP: 60.913 %
[91], Train loss: 1.559, Val loss: 5.048, Train mAP: 87.186 %, Val mAP: 54.039 %
[92], Train loss: 1.512, Val loss: 4.927, Train mAP: 83.947 %, Val mAP: 56.011 %
[93], Train loss: 1.577, Val loss: 4.925, Train mAP: 83.242 %, Val mAP: 58.502 %
[94], Train loss: 1.513, Val loss: 4.881, Train mAP: 89.717 %, Val mAP: 55.264 %
[95], Train loss: 1.471, Val loss: 5.109, Train mAP: 84.039 %, Val mAP: 54.605 %
[96], Train loss: 1.459, Val loss: 5.188, Train mAP: 84.445 %, Val mAP: 52.528 %
[97], Train loss: 1.444, Val loss: 5.019, Train mAP: 89.450 %, Val mAP: 52.305 %
[98], Train loss: 1.434, Val loss: 4.977, Train mAP: 87.980 %, Val mAP: 59.539 %
[99], Train loss: 1.422, Val loss: 4.843, Train mAP: 88.732 %, Val mAP: 49.825 %
[100], Train loss: 1.491, Val loss: 4.739, Train mAP: 88.981 %, Val mAP: 55.533 %
[101], Train loss: 1.302, Val loss: 4.999, Train mAP: 92.211 %, Val mAP: 58.357 %
[102], Train loss: 1.326, Val loss: 4.960, Train mAP: 90.404 %, Val mAP: 56.334 %
[103], Train loss: 1.306, Val loss: 5.159, Train mAP: 87.324 %, Val mAP: 58.176 %
[104], Train loss: 1.290, Val loss: 5.170, Train mAP: 91.329 %, Val mAP: 53.291 %
[105], Train loss: 1.263, Val loss: 4.987, Train mAP: 87.532 %, Val mAP: 56.289 %
[106], Train loss: 1.219, Val loss: 5.194, Train mAP: 91.815 %, Val mAP: 56.296 %
[107], Train loss: 1.222, Val loss: 5.522, Train mAP: 89.267 %, Val mAP: 55.806 %
[108], Train loss: 1.334, Val loss: 5.343, Train mAP: 91.380 %, Val mAP: 55.031 %
[109], Train loss: 1.224, Val loss: 5.166, Train mAP: 91.441 %, Val mAP: 57.759 %
[110], Train loss: 1.113, Val loss: 5.384, Train mAP: 91.959 %, Val mAP: 58.847 %
[111], Train loss: 1.107, Val loss: 5.529, Train mAP: 92.888 %, Val mAP: 59.825 %
[112], Train loss: 1.063, Val loss: 5.374, Train mAP: 92.231 %, Val mAP: 58.999 %
[113], Train loss: 1.082, Val loss: 5.306, Train mAP: 90.491 %, Val mAP: 55.951 %
[114], Train loss: 1.020, Val loss: 5.796, Train mAP: 93.856 %, Val mAP: 56.767 %
[115], Train loss: 1.053, Val loss: 5.965, Train mAP: 93.865 %, Val mAP: 60.026 %
[116], Train loss: 1.005, Val loss: 5.747, Train mAP: 93.746 %, Val mAP: 59.256 %
[117], Train loss: 1.100, Val loss: 5.425, Train mAP: 92.670 %, Val mAP: 56.476 %
[118], Train loss: 0.981, Val loss: 5.533, Train mAP: 93.859 %, Val mAP: 60.196 %
[119], Train loss: 0.970, Val loss: 5.679, Train mAP: 87.526 %, Val mAP: 58.762 %
[120], Train loss: 0.941, Val loss: 5.868, Train mAP: 93.524 %, Val mAP: 59.901 %
[121], Train loss: 1.026, Val loss: 5.661, Train mAP: 94.135 %, Val mAP: 60.032 %
[122], Train loss: 0.929, Val loss: 5.898, Train mAP: 94.608 %, Val mAP: 55.571 %
[123], Train loss: 0.948, Val loss: 5.850, Train mAP: 91.819 %, Val mAP: 57.929 %
[124], Train loss: 0.932, Val loss: 5.836, Train mAP: 92.332 %, Val mAP: 58.372 %
[125], Train loss: 0.888, Val loss: 5.719, Train mAP: 95.409 %, Val mAP: 57.378 %
[126], Train loss: 0.872, Val loss: 6.163, Train mAP: 93.625 %, Val mAP: 59.559 %
[127], Train loss: 0.905, Val loss: 5.979, Train mAP: 94.888 %, Val mAP: 56.574 %
[128], Train loss: 0.915, Val loss: 6.225, Train mAP: 93.786 %, Val mAP: 57.696 %
[129], Train loss: 0.885, Val loss: 5.944, Train mAP: 95.021 %, Val mAP: 59.805 %
[130], Train loss: 0.819, Val loss: 5.873, Train mAP: 95.215 %, Val mAP: 59.838 %
[131], Train loss: 0.845, Val loss: 5.963, Train mAP: 94.640 %, Val mAP: 56.914 %
[132], Train loss: 0.844, Val loss: 6.359, Train mAP: 93.768 %, Val mAP: 56.595 %
[133], Train loss: 0.805, Val loss: 5.929, Train mAP: 95.416 %, Val mAP: 54.437 %
[134], Train loss: 0.817, Val loss: 5.932, Train mAP: 95.593 %, Val mAP: 56.440 %
[135], Train loss: 0.805, Val loss: 6.119, Train mAP: 95.266 %, Val mAP: 56.006 %
[136], Train loss: 0.857, Val loss: 6.182, Train mAP: 95.435 %, Val mAP: 51.283 %
[137], Train loss: 0.863, Val loss: 6.150, Train mAP: 94.403 %, Val mAP: 56.306 %
[138], Train loss: 0.800, Val loss: 6.063, Train mAP: 92.213 %, Val mAP: 58.725 %
[139], Train loss: 0.772, Val loss: 6.143, Train mAP: 95.892 %, Val mAP: 57.162 %
[140], Train loss: 0.720, Val loss: 6.122, Train mAP: 96.385 %, Val mAP: 61.142 %
[141], Train loss: 0.686, Val loss: 6.386, Train mAP: 96.040 %, Val mAP: 62.597 %
[142], Train loss: 0.747, Val loss: 6.206, Train mAP: 95.997 %, Val mAP: 58.799 %
[143], Train loss: 0.698, Val loss: 6.168, Train mAP: 96.166 %, Val mAP: 60.039 %
[144], Train loss: 0.750, Val loss: 5.964, Train mAP: 92.100 %, Val mAP: 63.001 %
[145], Train loss: 0.768, Val loss: 6.022, Train mAP: 94.876 %, Val mAP: 58.879 %
[146], Train loss: 0.699, Val loss: 6.503, Train mAP: 96.711 %, Val mAP: 59.089 %
[147], Train loss: 0.685, Val loss: 6.467, Train mAP: 96.843 %, Val mAP: 54.515 %
[148], Train loss: 0.700, Val loss: 6.396, Train mAP: 96.494 %, Val mAP: 60.403 %
[149], Train loss: 0.675, Val loss: 6.412, Train mAP: 96.519 %, Val mAP: 58.584 %
[150], Train loss: 0.694, Val loss: 6.939, Train mAP: 96.661 %, Val mAP: 60.669 %
[151], Train loss: 0.690, Val loss: 6.418, Train mAP: 96.597 %, Val mAP: 59.512 %
[152], Train loss: 0.675, Val loss: 6.622, Train mAP: 95.286 %, Val mAP: 59.657 %
[153], Train loss: 0.683, Val loss: 6.730, Train mAP: 96.242 %, Val mAP: 58.387 %
[154], Train loss: 0.609, Val loss: 6.475, Train mAP: 96.904 %, Val mAP: 56.212 %
[155], Train loss: 0.613, Val loss: 6.771, Train mAP: 97.241 %, Val mAP: 58.557 %
[156], Train loss: 0.600, Val loss: 6.656, Train mAP: 97.105 %, Val mAP: 58.808 %
[157], Train loss: 0.608, Val loss: 6.706, Train mAP: 94.029 %, Val mAP: 58.301 %
[158], Train loss: 0.607, Val loss: 6.750, Train mAP: 96.534 %, Val mAP: 58.702 %
[159], Train loss: 0.620, Val loss: 6.672, Train mAP: 95.675 %, Val mAP: 61.494 %
[160], Train loss: 0.668, Val loss: 6.900, Train mAP: 95.492 %, Val mAP: 60.154 %
[161], Train loss: 0.638, Val loss: 6.657, Train mAP: 92.746 %, Val mAP: 58.053 %
[162], Train loss: 0.618, Val loss: 6.595, Train mAP: 97.411 %, Val mAP: 57.737 %
[163], Train loss: 0.618, Val loss: 6.859, Train mAP: 96.963 %, Val mAP: 60.840 %
[164], Train loss: 0.594, Val loss: 6.909, Train mAP: 94.571 %, Val mAP: 62.820 %
[165], Train loss: 0.526, Val loss: 6.834, Train mAP: 96.824 %, Val mAP: 56.705 %
[166], Train loss: 0.534, Val loss: 6.753, Train mAP: 97.546 %, Val mAP: 62.916 %
[167], Train loss: 0.534, Val loss: 7.217, Train mAP: 97.197 %, Val mAP: 63.043 %
[168], Train loss: 0.578, Val loss: 6.886, Train mAP: 96.999 %, Val mAP: 56.948 %
[169], Train loss: 0.549, Val loss: 7.133, Train mAP: 96.422 %, Val mAP: 57.398 %
[170], Train loss: 0.522, Val loss: 7.133, Train mAP: 97.131 %, Val mAP: 61.653 %
[171], Train loss: 0.546, Val loss: 7.019, Train mAP: 97.697 %, Val mAP: 58.670 %
[172], Train loss: 0.582, Val loss: 6.843, Train mAP: 97.285 %, Val mAP: 57.891 %
[173], Train loss: 0.583, Val loss: 6.657, Train mAP: 96.632 %, Val mAP: 56.385 %
[174], Train loss: 0.555, Val loss: 7.156, Train mAP: 96.374 %, Val mAP: 61.575 %
[175], Train loss: 0.538, Val loss: 6.817, Train mAP: 97.853 %, Val mAP: 60.572 %
[176], Train loss: 0.542, Val loss: 6.942, Train mAP: 97.634 %, Val mAP: 58.816 %
[177], Train loss: 0.537, Val loss: 6.861, Train mAP: 97.436 %, Val mAP: 60.914 %
[178], Train loss: 0.566, Val loss: 7.081, Train mAP: 96.857 %, Val mAP: 61.992 %
[179], Train loss: 0.578, Val loss: 6.848, Train mAP: 97.005 %, Val mAP: 56.843 %
[180], Train loss: 0.542, Val loss: 6.770, Train mAP: 96.913 %, Val mAP: 61.634 %
[181], Train loss: 0.533, Val loss: 6.687, Train mAP: 97.729 %, Val mAP: 61.539 %
[182], Train loss: 0.524, Val loss: 7.089, Train mAP: 97.057 %, Val mAP: 58.788 %
[183], Train loss: 0.526, Val loss: 7.135, Train mAP: 97.146 %, Val mAP: 58.633 %
[184], Train loss: 0.510, Val loss: 7.333, Train mAP: 98.120 %, Val mAP: 58.755 %
[185], Train loss: 0.515, Val loss: 7.113, Train mAP: 97.956 %, Val mAP: 61.204 %
[186], Train loss: 0.517, Val loss: 6.892, Train mAP: 97.582 %, Val mAP: 63.066 %
[187], Train loss: 0.500, Val loss: 7.063, Train mAP: 97.350 %, Val mAP: 62.315 %
[188], Train loss: 0.498, Val loss: 7.055, Train mAP: 98.007 %, Val mAP: 58.105 %
[189], Train loss: 0.468, Val loss: 7.170, Train mAP: 97.548 %, Val mAP: 60.250 %
[190], Train loss: 0.475, Val loss: 7.224, Train mAP: 97.153 %, Val mAP: 57.095 %
[191], Train loss: 0.485, Val loss: 7.234, Train mAP: 97.584 %, Val mAP: 56.050 %
[192], Train loss: 0.514, Val loss: 7.055, Train mAP: 97.629 %, Val mAP: 58.219 %
[193], Train loss: 0.466, Val loss: 7.192, Train mAP: 97.942 %, Val mAP: 58.717 %
[194], Train loss: 0.457, Val loss: 7.537, Train mAP: 97.802 %, Val mAP: 59.340 %
[195], Train loss: 0.479, Val loss: 7.428, Train mAP: 98.274 %, Val mAP: 61.668 %
[196], Train loss: 0.415, Val loss: 7.365, Train mAP: 98.578 %, Val mAP: 59.113 %
[197], Train loss: 0.459, Val loss: 7.103, Train mAP: 98.046 %, Val mAP: 60.916 %
[198], Train loss: 0.481, Val loss: 6.881, Train mAP: 98.090 %, Val mAP: 58.647 %
[199], Train loss: 0.517, Val loss: 7.049, Train mAP: 97.898 %, Val mAP: 58.821 %
[200], Train loss: 0.462, Val loss: 7.068, Train mAP: 98.483 %, Val mAP: 61.631 %
[201], Train loss: 0.474, Val loss: 7.273, Train mAP: 98.136 %, Val mAP: 58.313 %
[202], Train loss: 0.437, Val loss: 7.184, Train mAP: 98.691 %, Val mAP: 59.218 %
[203], Train loss: 0.454, Val loss: 7.053, Train mAP: 98.219 %, Val mAP: 56.919 %
[204], Train loss: 0.510, Val loss: 6.823, Train mAP: 97.482 %, Val mAP: 59.390 %
[205], Train loss: 0.461, Val loss: 7.221, Train mAP: 94.105 %, Val mAP: 60.280 %
[206], Train loss: 0.451, Val loss: 7.683, Train mAP: 97.933 %, Val mAP: 58.532 %
[207], Train loss: 0.467, Val loss: 7.029, Train mAP: 98.394 %, Val mAP: 60.396 %
[208], Train loss: 0.419, Val loss: 7.469, Train mAP: 98.148 %, Val mAP: 59.770 %
[209], Train loss: 0.458, Val loss: 7.315, Train mAP: 98.095 %, Val mAP: 60.866 %
[210], Train loss: 0.508, Val loss: 7.266, Train mAP: 97.739 %, Val mAP: 58.346 %
[211], Train loss: 0.475, Val loss: 7.000, Train mAP: 98.101 %, Val mAP: 60.552 %
[212], Train loss: 0.469, Val loss: 7.547, Train mAP: 98.091 %, Val mAP: 58.051 %
[213], Train loss: 0.437, Val loss: 7.143, Train mAP: 98.013 %, Val mAP: 56.771 %
[214], Train loss: 0.466, Val loss: 7.385, Train mAP: 97.812 %, Val mAP: 64.244 %
[215], Train loss: 0.414, Val loss: 7.034, Train mAP: 98.363 %, Val mAP: 62.004 %
[216], Train loss: 0.399, Val loss: 7.100, Train mAP: 98.585 %, Val mAP: 64.158 %
[217], Train loss: 0.407, Val loss: 7.714, Train mAP: 98.406 %, Val mAP: 62.885 %
[218], Train loss: 0.459, Val loss: 7.198, Train mAP: 95.444 %, Val mAP: 58.089 %
[219], Train loss: 0.422, Val loss: 7.193, Train mAP: 98.447 %, Val mAP: 61.983 %
[220], Train loss: 0.439, Val loss: 7.455, Train mAP: 98.431 %, Val mAP: 59.702 %
[221], Train loss: 0.484, Val loss: 6.767, Train mAP: 97.678 %, Val mAP: 58.030 %
[222], Train loss: 0.399, Val loss: 7.406, Train mAP: 98.555 %, Val mAP: 61.887 %
[223], Train loss: 0.427, Val loss: 7.336, Train mAP: 97.763 %, Val mAP: 63.469 %
[224], Train loss: 0.415, Val loss: 7.349, Train mAP: 98.270 %, Val mAP: 59.713 %
[225], Train loss: 0.437, Val loss: 7.308, Train mAP: 97.946 %, Val mAP: 59.399 %
[226], Train loss: 0.445, Val loss: 7.010, Train mAP: 97.709 %, Val mAP: 61.918 %
[227], Train loss: 0.426, Val loss: 7.167, Train mAP: 95.161 %, Val mAP: 62.434 %
[228], Train loss: 0.396, Val loss: 7.486, Train mAP: 98.980 %, Val mAP: 60.820 %
[229], Train loss: 0.399, Val loss: 7.642, Train mAP: 98.714 %, Val mAP: 54.823 %
[230], Train loss: 0.387, Val loss: 7.765, Train mAP: 98.799 %, Val mAP: 59.960 %
[231], Train loss: 0.429, Val loss: 6.884, Train mAP: 98.024 %, Val mAP: 61.056 %
[232], Train loss: 0.394, Val loss: 7.101, Train mAP: 98.433 %, Val mAP: 61.973 %
[233], Train loss: 0.458, Val loss: 7.394, Train mAP: 98.415 %, Val mAP: 60.974 %
[234], Train loss: 0.412, Val loss: 7.394, Train mAP: 98.908 %, Val mAP: 64.833 %
[235], Train loss: 0.360, Val loss: 7.273, Train mAP: 96.342 %, Val mAP: 63.678 %
[236], Train loss: 0.386, Val loss: 7.296, Train mAP: 99.076 %, Val mAP: 63.917 %
[237], Train loss: 0.411, Val loss: 7.601, Train mAP: 97.396 %, Val mAP: 57.966 %
[238], Train loss: 0.403, Val loss: 7.087, Train mAP: 98.683 %, Val mAP: 57.061 %
[239], Train loss: 0.400, Val loss: 7.510, Train mAP: 98.548 %, Val mAP: 61.070 %
[240], Train loss: 0.384, Val loss: 7.544, Train mAP: 98.706 %, Val mAP: 58.416 %
[241], Train loss: 0.399, Val loss: 7.484, Train mAP: 98.770 %, Val mAP: 59.326 %
[242], Train loss: 0.415, Val loss: 7.175, Train mAP: 98.542 %, Val mAP: 58.338 %
[243], Train loss: 0.382, Val loss: 7.381, Train mAP: 98.498 %, Val mAP: 60.929 %
[244], Train loss: 0.380, Val loss: 7.434, Train mAP: 98.996 %, Val mAP: 60.923 %
[245], Train loss: 0.372, Val loss: 7.315, Train mAP: 98.727 %, Val mAP: 61.116 %
[246], Train loss: 0.375, Val loss: 7.500, Train mAP: 98.909 %, Val mAP: 60.928 %
[247], Train loss: 0.379, Val loss: 7.693, Train mAP: 99.040 %, Val mAP: 63.263 %
[248], Train loss: 0.342, Val loss: 7.672, Train mAP: 98.816 %, Val mAP: 61.187 %
[249], Train loss: 0.340, Val loss: 7.634, Train mAP: 99.175 %, Val mAP: 62.346 %
[250], Train loss: 0.356, Val loss: 7.604, Train mAP: 98.848 %, Val mAP: 62.173 %
[251], Train loss: 0.344, Val loss: 7.573, Train mAP: 98.095 %, Val mAP: 61.182 %
[252], Train loss: 0.318, Val loss: 7.674, Train mAP: 98.955 %, Val mAP: 59.813 %
[253], Train loss: 0.331, Val loss: 8.238, Train mAP: 98.814 %, Val mAP: 61.529 %
[254], Train loss: 0.362, Val loss: 8.014, Train mAP: 99.053 %, Val mAP: 59.229 %
[255], Train loss: 0.368, Val loss: 7.725, Train mAP: 99.007 %, Val mAP: 63.530 %
[256], Train loss: 0.411, Val loss: 7.454, Train mAP: 95.695 %, Val mAP: 60.392 %
[257], Train loss: 0.371, Val loss: 7.552, Train mAP: 98.568 %, Val mAP: 61.859 %
[258], Train loss: 0.365, Val loss: 7.468, Train mAP: 98.771 %, Val mAP: 57.942 %
[259], Train loss: 0.372, Val loss: 7.846, Train mAP: 99.082 %, Val mAP: 60.019 %
[260], Train loss: 0.392, Val loss: 7.701, Train mAP: 98.744 %, Val mAP: 63.623 %
[261], Train loss: 0.376, Val loss: 7.450, Train mAP: 98.469 %, Val mAP: 59.569 %
[262], Train loss: 0.412, Val loss: 7.497, Train mAP: 98.518 %, Val mAP: 58.645 %
[263], Train loss: 0.380, Val loss: 7.203, Train mAP: 98.882 %, Val mAP: 61.813 %
[264], Train loss: 0.376, Val loss: 7.606, Train mAP: 98.821 %, Val mAP: 59.543 %
[265], Train loss: 0.411, Val loss: 7.337, Train mAP: 98.142 %, Val mAP: 59.122 %
[266], Train loss: 0.404, Val loss: 7.137, Train mAP: 98.558 %, Val mAP: 56.411 %
[267], Train loss: 0.405, Val loss: 7.385, Train mAP: 98.605 %, Val mAP: 59.747 %
[268], Train loss: 0.369, Val loss: 7.506, Train mAP: 98.942 %, Val mAP: 61.996 %
[269], Train loss: 0.376, Val loss: 7.312, Train mAP: 98.567 %, Val mAP: 57.545 %
[270], Train loss: 0.370, Val loss: 7.693, Train mAP: 98.636 %, Val mAP: 60.246 %
[271], Train loss: 0.356, Val loss: 7.665, Train mAP: 98.727 %, Val mAP: 64.516 %
[272], Train loss: 0.358, Val loss: 7.611, Train mAP: 98.885 %, Val mAP: 61.598 %
[273], Train loss: 0.347, Val loss: 7.593, Train mAP: 98.901 %, Val mAP: 65.340 %
[274], Train loss: 0.320, Val loss: 7.779, Train mAP: 99.115 %, Val mAP: 63.471 %
[275], Train loss: 0.320, Val loss: 7.988, Train mAP: 99.189 %, Val mAP: 60.079 %
[276], Train loss: 0.399, Val loss: 7.252, Train mAP: 98.993 %, Val mAP: 62.143 %
[277], Train loss: 0.403, Val loss: 7.309, Train mAP: 98.751 %, Val mAP: 56.866 %
[278], Train loss: 0.381, Val loss: 7.555, Train mAP: 98.872 %, Val mAP: 62.431 %
[279], Train loss: 0.395, Val loss: 7.168, Train mAP: 97.828 %, Val mAP: 58.387 %
[280], Train loss: 0.356, Val loss: 7.504, Train mAP: 98.812 %, Val mAP: 59.379 %
[281], Train loss: 0.371, Val loss: 7.556, Train mAP: 99.064 %, Val mAP: 62.366 %
