epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
11,0.0,0.0,0.0,0.0,0.0,0.6181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295857988165681,0.0,0.0,0.0,0.0,0.0,0.0,0.6998350742166025,0.0,0.0,0.3076923076923077,0.5714285714285714,0.9593846153846154,0.608534322820037,0.0,0.0,0.0,0.0,0.6876430205949656,0.7750686813186813,0.0
12,0.0,0.0,0.0,0.0,0.0,0.6770833333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5678704856787049,0.0,0.0,0.0,0.0,0.0,0.0,0.7173055242390078,0.0,0.0,0.0,0.47058823529411764,0.9598274799753543,0.5910780669144982,0.0,0.0,0.0,0.0,0.6899832120872972,0.7829059829059829,0.0
13,0.0,0.0,0.0,0.0,0.0,0.6981132075471698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5855745721271394,0.0,0.0,0.0,0.0,0.0,0.0,0.721195652173913,0.0,0.0,0.3076923076923077,0.24,0.9595411372887628,0.6118811881188119,0.0,0.0,0.0,0.0,0.7125617114646188,0.795650673110114,0.0
14,0.0,0.0,0.0,0.0,0.0,0.6527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5783505154639176,0.0,0.0,0.0,0.0,0.0,0.0,0.7260892667375133,0.0,0.0,0.42857142857142855,0.36,0.9599111878623412,0.6335282651072125,0.0,0.0,0.0,0.0,0.7230196703880915,0.803228021978022,0.5
15,0.6,0.0,0.0,0.0,0.0,0.6783216783216783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59400826446281,0.0,0.0,0.0,0.0,0.0,0.0,0.7446868008948546,0.0,0.0,0.4090909090909091,0.5306122448979592,0.9620143528829498,0.6358595194085028,0.0,0.0,0.0,0.0,0.7192429022082019,0.8090626080940851,1.0
16,0.6693548387096774,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5775775775775776,0.0,0.0,0.0,0.0,0.0,0.0,0.7509536784741144,0.0,1.0,0.3333333333333333,0.5652173913043478,0.9636476426799008,0.6301115241635687,0.0,0.0,0.0,0.0,0.7291346646185356,0.8100334448160535,0.4666666666666667
17,0.6967213114754098,0.0,0.0,0.0,0.0,0.696078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5917215428033866,0.5,1.0,0.0,1.0,0.0,0.0,0.7540805223068553,0.0,0.0,0.5161290322580645,0.550561797752809,0.9644499689247981,0.6513761467889908,0.0,0.0,0.0,0.0,0.7389761784085149,0.8268698060941828,0.4666666666666667
18,0.7593582887700535,0.0,0.5,0.5,0.0,0.7184466019417476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020761245674741,0.5,1.0,0.0,0.0,0.5,0.0,0.7627074005794048,0.0,0.2857142857142857,0.5,0.67,0.9665089641434262,0.6756272401433692,0.0,0.0,0.0,0.2,0.7497456765005086,0.8315717695192636,0.5357142857142857
19,0.7302325581395349,0.0,1.0,1.0,0.0,0.7031963470319634,0.0,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6189640035118525,0.5714285714285714,0.0,0.0,0.0,0.6,0.0,0.7564537157757497,0.0,0.5714285714285714,0.4666666666666667,0.6328125,0.9683908045977011,0.6685185185185185,0.0,0.0,0.0,0.25,0.7460238568588469,0.8204871538204872,0.6666666666666666
20,0.792,0.0,0.6666666666666666,0.4,0.0,0.7203791469194313,0.625,0.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5985037406483791,0.46153846153846156,0.25,0.0,0.375,0.625,0.0,0.7649067507223536,0.0,0.6428571428571429,0.49056603773584906,0.6756756756756757,0.9674685279820516,0.6688963210702341,0.0,0.0,0.0,0.4444444444444444,0.741674595623216,0.8403106009453072,0.7066666666666667
21,0.7490494296577946,0.0,0.6363636363636364,0.75,0.0,0.7040358744394619,0.3333333333333333,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.616382806163828,0.6111111111111112,0.5,0.0,0.5,0.6285714285714286,0.0,0.7626499739175796,0.0,0.5,0.5490196078431373,0.6842105263157895,0.9712960641764853,0.6970198675496688,0.0,0.0,0.0,0.5813953488372093,0.7388414055080722,0.8320785597381342,0.7631578947368421
22,0.8044280442804428,0.2,0.5714285714285714,0.5714285714285714,0.0,0.7212389380530974,0.6363636363636364,0.0,0.16666666666666666,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.6335814722911497,0.5161290322580645,0.5384615384615384,0.0,0.5,0.7017543859649122,0.0,0.7672614429790535,0.0,0.6666666666666666,0.5208333333333334,0.7039473684210527,0.9716720982702431,0.6838365896980462,1.0,0.0,0.0,0.45569620253164556,0.7579952267303103,0.8314102564102565,0.7840909090909091
23,0.8239700374531835,0.0,0.7,0.5714285714285714,0.6666666666666666,0.7261410788381742,0.3333333333333333,0.0,0.2222222222222222,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,0.6283676703645008,0.6153846153846154,0.625,0.0,0.3333333333333333,0.7045454545454546,0.0,0.7681982447083118,0.0,0.38095238095238093,0.5357142857142857,0.6887417218543046,0.9713032581453634,0.6931818181818182,0.5,0.0,1.0,0.5384615384615384,0.7633587786259542,0.8345003182686187,0.8021978021978022
24,0.8256227758007118,0.0,0.75,0.6,0.0,0.7401574803149606,0.2222222222222222,0.0,0.5833333333333334,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.63408913213448,0.38461538461538464,0.38461538461538464,0.0,0.42857142857142855,0.7076923076923077,0.0,0.7683557394002068,0.0,0.5384615384615384,0.5747126436781609,0.7314285714285714,0.9742300439974858,0.7202680067001676,0.5384615384615384,0.0,0.5,0.5612244897959183,0.7554932211313699,0.8348045397225725,0.8111111111111111
25,0.8523985239852399,0.25,0.6764705882352942,0.5789473684210527,1.0,0.75390625,0.5,0.0,0.6,0.0,0.0,1.0,0.875,0.0,0.0,0.0,0.6440677966101694,0.7,0.25,0.0,0.2857142857142857,0.7647058823529411,0.0,0.7737301180092355,0.0,0.5185185185185185,0.56,0.7606382978723404,0.9758368990687138,0.7097288676236044,0.5675675675675675,0.0,0.5,0.6186440677966102,0.752156150703586,0.8393308080808081,0.8041237113402062
26,0.8551724137931035,0.4,0.625,0.6428571428571429,0.0,0.6966292134831461,0.5,0.0,0.4444444444444444,0.0,0.0,0.5833333333333334,0.7333333333333333,0.0,0.0,0.0,0.655421686746988,0.6590909090909091,0.375,0.0,0.391304347826087,0.696969696969697,0.0,0.7841634738186463,0.0,0.5454545454545454,0.5714285714285714,0.7584269662921348,0.9748554186572793,0.7210884353741497,0.5903614457831325,0.0,1.0,0.6975308641975309,0.7570438799076212,0.8480531813865148,0.8285714285714286
27,0.8642857142857143,0.0,0.6428571428571429,0.5333333333333333,0.0,0.7126865671641791,0.5294117647058824,0.0,0.5714285714285714,0.0,0.0,0.5384615384615384,0.631578947368421,0.0,0.0,0.0,0.6215253029223093,0.6,0.3333333333333333,0.0,0.631578947368421,0.7619047619047619,0.0,0.7789419882443138,0.0,0.5806451612903226,0.5346534653465347,0.7382198952879581,0.9755729035507429,0.7315112540192926,0.7007874015748031,0.0,0.42857142857142855,0.8,0.7742537313432836,0.84875,0.8076923076923077
28,0.856655290102389,0.25,0.5945945945945946,0.8095238095238095,0.6666666666666666,0.7373737373737373,0.5714285714285714,0.0,0.3,0.0,0.0,0.6666666666666666,0.9090909090909091,0.0,0.0,0.0,0.6550943396226415,0.6078431372549019,0.6363636363636364,0.0,0.5,0.7894736842105263,0.0,0.7831690674753601,0.0,0.6046511627906976,0.6,0.7794117647058824,0.9780580075662043,0.7082018927444795,0.7090909090909091,0.0,0.5,0.8634146341463415,0.7682871422080872,0.8554216867469879,0.81
29,0.8664383561643836,0.0,0.6857142857142857,0.64,0.5555555555555556,0.7542087542087542,0.45454545454545453,0.0,0.6842105263157895,1.0,0.0,0.36363636363636365,0.5714285714285714,0.0,0.0,0.0,0.6440058479532164,0.5510204081632653,0.3076923076923077,0.0,0.45,0.7191011235955056,0.0,0.7859366891541256,0.0,0.6326530612244898,0.5849056603773585,0.81,0.978315683308119,0.7202572347266881,0.7012195121951219,0.0,0.4,0.8401826484018264,0.7832946635730859,0.8455334987593052,0.8426966292134831
30,0.864516129032258,0.5454545454545454,0.717391304347826,0.5833333333333334,0.5,0.75,0.6363636363636364,0.0,0.35294117647058826,0.0,0.0,0.7,0.6428571428571429,0.0,0.0,0.0,0.6680555555555555,0.627906976744186,0.6666666666666666,0.0,0.41935483870967744,0.7816091954022989,0.0,0.7937403796818882,0.0,0.6,0.5523809523809524,0.7819905213270142,0.9786643100618608,0.7419871794871795,0.7626262626262627,0.0,0.5,0.8596491228070176,0.7780309936189608,0.8500619578686494,0.801980198019802
31,0.8348909657320872,0.5,0.673469387755102,0.4583333333333333,0.75,0.7483660130718954,0.5,0.0,0.5882352941176471,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,0.6614173228346457,0.4807692307692308,0.36363636363636365,0.0,0.3181818181818182,0.7849462365591398,0.0,0.7837769964841788,0.0,0.5652173913043478,0.63,0.7908163265306123,0.9773214060728235,0.7188498402555911,0.75,0.0,0.5,0.8778280542986425,0.7867543447627995,0.8542573026724674,0.7980769230769231
32,0.8566978193146417,0.6470588235294118,0.7619047619047619,0.6551724137931034,0.42857142857142855,0.7174603174603175,0.5238095238095238,0.0,0.5625,0.0,0.0,0.5384615384615384,0.5882352941176471,0.0,0.0,0.0,0.685172171468728,0.5818181818181818,0.5714285714285714,0.0,0.47368421052631576,0.7422680412371134,0.0,0.7972834443874935,0.0,0.6818181818181818,0.5765765765765766,0.783410138248848,0.9792824658918646,0.7133858267716535,0.7523809523809524,0.0,0.3333333333333333,0.8975409836065574,0.7901969766376546,0.8524235875270145,0.7961165048543689
33,0.8535825545171339,0.5714285714285714,0.7692307692307693,0.68,0.6666666666666666,0.7414330218068536,0.4166666666666667,0.0,0.5625,0.0,0.0,0.8571428571428571,0.875,0.0,0.0,0.0,0.6757679180887372,0.6727272727272727,0.6,0.0,0.58,0.780952380952381,0.0,0.8106921487603306,0.0,0.5813953488372093,0.6451612903225806,0.8230088495575221,0.9812800404755881,0.7345399698340875,0.824390243902439,0.0,0.46153846153846156,0.8870292887029289,0.7819947043248014,0.8543838136112815,0.8484848484848485
34,0.8722044728434505,0.47619047619047616,0.76,0.7307692307692307,0.4,0.7714285714285715,0.7083333333333334,0.0,0.52,0.0,0.0,0.6666666666666666,0.75,0.0,0.0,0.0,0.6808510638297872,0.6612903225806451,0.5,0.0,0.4523809523809524,0.7304347826086957,0.0,0.7984279918864098,0.0,0.6086956521739131,0.6324786324786325,0.8458149779735683,0.9821586739212957,0.7455357142857143,0.7746478873239436,0.0,0.5454545454545454,0.926829268292683,0.7893789378937894,0.8615241635687733,0.86
35,0.8727810650887574,0.6086956521739131,0.8125,0.6538461538461539,0.4444444444444444,0.7441176470588236,0.5555555555555556,0.0,0.65,0.0,0.0,0.5,0.7647058823529411,0.0,0.0,0.0,0.686141304347826,0.5384615384615384,0.45454545454545453,0.0,0.5471698113207547,0.8058252427184466,0.0,0.8034360788276907,0.0,0.6136363636363636,0.6637931034482759,0.8025751072961373,0.9813924050632912,0.7349397590361446,0.7878787878787878,0.0,0.75,0.9132231404958677,0.7915722700498414,0.8563112745098039,0.7941176470588235
36,0.8676470588235294,0.5681818181818182,0.9038461538461539,0.6296296296296297,0.3333333333333333,0.7628571428571429,0.5185185185185185,0.0,0.5,0.0,0.0,0.6666666666666666,0.7777777777777778,0.0,0.0,0.0,0.690379403794038,0.5632183908045977,0.6111111111111112,0.0,0.5106382978723404,0.7818181818181819,0.0,0.8114859644604687,0.0,0.6557377049180327,0.7017543859649122,0.8771929824561403,0.9830422677803088,0.7179104477611941,0.826271186440678,0.0,0.5555555555555556,0.934156378600823,0.8026496116948378,0.8601720958819914,0.822429906542056
37,0.8820058997050148,0.5428571428571428,0.82,0.6363636363636364,0.2857142857142857,0.7521613832853026,0.5833333333333334,0.0,0.631578947368421,0.0,0.0,0.5294117647058824,0.631578947368421,0.0,0.0,0.0,0.6910074374577417,0.5428571428571428,0.6956521739130435,0.3333333333333333,0.5238095238095238,0.7745098039215687,0.0,0.8103186646433991,0.0,0.6212121212121212,0.6141732283464567,0.8523206751054853,0.9831517608310109,0.723404255319149,0.7763713080168776,0.0,0.5833333333333334,0.9153225806451613,0.7873201438848921,0.8601786264243918,0.8762886597938144
38,0.8626865671641791,0.6041666666666666,0.7818181818181819,0.6756756756756757,0.5555555555555556,0.7688022284122563,0.46153846153846156,0.0,0.5,0.0,0.0,0.625,0.6875,0.0,0.0,0.0,0.6798418972332015,0.5942028985507246,0.5714285714285714,1.0,0.5084745762711864,0.8363636363636363,0.0,0.8109191084397696,0.0,0.6086956521739131,0.5634920634920635,0.852017937219731,0.9817928941711974,0.735820895522388,0.7719298245614035,0.0,0.4444444444444444,0.9253112033195021,0.7999090495679855,0.8648732220160792,0.8454545454545455
39,0.8761061946902655,0.6585365853658537,0.847457627118644,0.7142857142857143,0.7272727272727273,0.7566844919786097,0.5652173913043478,0.0,0.7307692307692307,0.0,0.0,0.6666666666666666,0.7727272727272727,0.0,0.0,0.0,0.6866151866151866,0.582089552238806,0.6666666666666666,0.3333333333333333,0.5303030303030303,0.8333333333333334,0.0,0.816649377593361,0.0,0.576271186440678,0.6567164179104478,0.8218623481781376,0.983381961182291,0.7313218390804598,0.7685589519650655,0.0,0.5909090909090909,0.8987854251012146,0.7933212996389891,0.8707083204454067,0.8672566371681416
40,0.8731117824773413,0.6938775510204082,0.78125,0.6785714285714286,0.25,0.7458563535911602,0.5161290322580645,0.0,0.625,0.0,0.0,0.6111111111111112,0.8095238095238095,0.0,0.0,0.0,0.6904127829560586,0.5921052631578947,0.7,0.0,0.5285714285714286,0.7443609022556391,0.0,0.8110035659704534,0.0,0.6842105263157895,0.6793893129770993,0.8388429752066116,0.9834009123162697,0.7614814814814815,0.7759336099585062,0.0,0.625,0.9061224489795918,0.7914110429447853,0.8661177188167124,0.8623853211009175
41,0.8467966573816156,0.7105263157894737,0.7192982456140351,0.6571428571428571,0.7,0.7768817204301075,0.5,0.0,0.5714285714285714,0.0,0.0,0.85,0.7619047619047619,1.0,0.0,0.0,0.689922480620155,0.5280898876404494,0.6086956521739131,1.0,0.4819277108433735,0.8050847457627118,0.0,0.8188021228203184,0.0,0.6417910447761194,0.6585365853658537,0.8206106870229007,0.9848850501714721,0.7658321060382917,0.8381742738589212,0.0,0.55,0.9196787148594378,0.8029556650246306,0.8656624654165386,0.8518518518518519
42,0.8942857142857142,0.6585365853658537,0.78125,0.7692307692307693,0.6666666666666666,0.7715736040609137,0.36363636363636365,0.0,0.6,0.0,0.0,0.631578947368421,0.7894736842105263,0.0,0.0,0.0,0.6960408684546615,0.5714285714285714,0.5925925925925926,1.0,0.550561797752809,0.8062015503875969,0.0,0.8239938869077942,0.0,0.6716417910447762,0.6778523489932886,0.8458498023715415,0.9847715736040609,0.7304469273743017,0.8115384615384615,0.0,0.5,0.9448818897637795,0.8126672613737734,0.8693009118541033,0.8928571428571429
43,0.8731988472622478,0.6949152542372882,0.7903225806451613,0.725,0.8333333333333334,0.7818627450980392,0.6,0.0,0.6486486486486487,0.0,0.0,0.5454545454545454,0.65,1.0,0.0,0.0,0.7031446540880503,0.6865671641791045,0.6,0.75,0.49473684210526314,0.8,0.0,0.8216916433832868,0.0,0.6,0.6739130434782609,0.8854961832061069,0.9870410367170627,0.7664233576642335,0.7613636363636364,0.0,0.47368421052631576,0.9227799227799228,0.800705467372134,0.8693251533742331,0.8727272727272727
44,0.8790322580645161,0.6714285714285714,0.7916666666666666,0.75,0.7058823529411765,0.7819905213270142,0.6538461538461539,0.0,0.5581395348837209,0.0,0.0,0.7727272727272727,0.9375,0.5,0.0,0.0,0.6947565543071161,0.625,0.59375,0.5,0.6081081081081081,0.816793893129771,0.0,0.8320243222700785,0.0,0.5694444444444444,0.6938775510204082,0.89453125,0.9866700520502729,0.7673410404624278,0.7884615384615384,0.0,0.5945945945945946,0.9147286821705426,0.800977343402932,0.8721001221001221,0.8938053097345132
45,0.8740157480314961,0.6938775510204082,0.7971014492753623,0.84,0.5833333333333334,0.79,0.6206896551724138,0.0,0.59375,0.0,0.0,0.8,0.8260869565217391,0.5,0.0,0.0,0.7019533711405167,0.5963302752293578,0.6363636363636364,0.8,0.5555555555555556,0.8529411764705882,0.0,0.8380755302638386,0.0,0.6935483870967742,0.6644295302013423,0.8778625954198473,0.987037743042318,0.7740524781341108,0.7954545454545454,0.0,0.5121951219512195,0.9294117647058824,0.8133274492497794,0.8799630655586335,0.8852459016393442
46,0.8608923884514436,0.6724137931034483,0.7887323943661971,0.7,0.7333333333333333,0.8062953995157385,0.59375,0.0,0.6875,0.0,0.0,0.7142857142857143,0.7,1.0,0.0,0.0,0.7157960199004975,0.6326530612244898,0.7037037037037037,1.0,0.5531914893617021,0.7954545454545454,0.0,0.8270487682252388,0.0,0.6710526315789473,0.7027027027027027,0.852589641434263,0.9847754377061659,0.7549857549857549,0.8014705882352942,0.0,0.5102040816326531,0.928,0.8094397882664314,0.8842720837180671,0.8403361344537815
47,0.8900523560209425,0.7142857142857143,0.8194444444444444,0.7659574468085106,0.5555555555555556,0.7985257985257985,0.6774193548387096,0.0,0.5952380952380952,0.6666666666666666,0.0,0.7272727272727273,0.8947368421052632,0.875,0.0,0.0,0.7036374478234944,0.5901639344262295,0.7073170731707317,0.75,0.5257731958762887,0.8686131386861314,0.5,0.8325757575757575,0.0,0.6388888888888888,0.6842105263157895,0.8638132295719845,0.9857777777777778,0.7583697234352256,0.7766666666666666,0.0,0.5,0.9210526315789473,0.8072758770030316,0.879247572815534,0.8888888888888888
48,0.8696741854636592,0.7808219178082192,0.8676470588235294,0.7222222222222222,0.8125,0.7817745803357314,0.6153846153846154,0.0,0.6857142857142857,1.0,0.0,0.64,0.6363636363636364,1.0,0.0,0.0,0.7063020214030915,0.625,0.6470588235294118,0.5714285714285714,0.5806451612903226,0.8859060402684564,0.0,0.8347564038171773,0.0,0.6588235294117647,0.7044025157232704,0.8827838827838828,0.9880407124681934,0.7808417997097242,0.79,0.5,0.5818181818181818,0.9153846153846154,0.8121425428948527,0.879231473010064,0.875
49,0.8673469387755102,0.6338028169014085,0.7746478873239436,0.7555555555555555,0.7368421052631579,0.80622009569378,0.5806451612903226,0.0,0.6666666666666666,0.6666666666666666,0.0,0.7619047619047619,0.7777777777777778,0.6666666666666666,0.0,0.0,0.7239679605668515,0.6504065040650406,0.6857142857142857,0.5,0.5607476635514018,0.8111888111888111,0.0,0.8350075339025615,0.0,0.6533333333333333,0.7207792207792207,0.8518518518518519,0.986770131026587,0.7606837606837606,0.8355704697986577,0.0,0.5254237288135594,0.9358490566037736,0.822310405643739,0.8890948409020698,0.8818897637795275
50,0.8942065491183879,0.7142857142857143,0.8227848101265823,0.7333333333333333,0.6086956521739131,0.8215102974828375,0.6333333333333333,0.0,0.6818181818181818,1.0,0.0,0.6923076923076923,0.8571428571428571,0.7142857142857143,0.0,0.0,0.7195550351288056,0.6357142857142857,0.675,0.4,0.5754716981132075,0.8445945945945946,0.0,0.8466549736908043,0.0,0.7272727272727273,0.7402597402597403,0.8566176470588235,0.9875286332400102,0.7602179836512262,0.7694915254237288,0.0,0.5714285714285714,0.9306569343065694,0.8120138288677614,0.8870370370370371,0.8809523809523809
51,0.8827930174563591,0.7439024390243902,0.8356164383561644,0.75,0.64,0.7991266375545851,0.6857142857142857,0.0,0.6041666666666666,0.0,0.0,0.7931034482758621,0.88,0.625,0.0,0.0,0.7151972157772621,0.6153846153846154,0.625,0.375,0.6285714285714286,0.8,0.0,0.8439538384345209,0.0,0.6853932584269663,0.7204968944099379,0.9163498098859315,0.9881814715974075,0.776056338028169,0.7933333333333333,0.0,0.625,0.9266409266409267,0.815937635339974,0.8953416149068323,0.8813559322033898
52,0.8872549019607843,0.7065217391304348,0.8846153846153846,0.8627450980392157,0.6153846153846154,0.8066666666666666,0.7111111111111111,0.0,0.7435897435897436,0.2857142857142857,0.0,0.8260869565217391,0.8095238095238095,0.7142857142857143,0.0,0.0,0.7329084588644265,0.6558441558441559,0.627906976744186,0.5,0.6576576576576577,0.8819444444444444,1.0,0.8485613326602726,0.0,0.6235294117647059,0.6923076923076923,0.908745247148289,0.9879273096962765,0.776183644189383,0.7899686520376176,0.0,0.6282051282051282,0.9216417910447762,0.815068493150685,0.8950293300401359,0.8974358974358975
53,0.9095477386934674,0.6551724137931034,0.8554216867469879,0.8113207547169812,0.6923076923076923,0.8284518828451883,0.6666666666666666,0.0,0.7045454545454546,0.6666666666666666,0.0,0.78125,0.7727272727272727,0.8,0.0,0.0,0.7390286717378584,0.6787878787878788,0.7659574468085106,0.8181818181818182,0.6484375,0.8433734939759037,0.0,0.8416625432953984,0.0,0.6781609195402298,0.7225433526011561,0.9184397163120568,0.9905720473945726,0.7693351424694709,0.778125,0.0,0.6790123456790124,0.935361216730038,0.8087408048463869,0.8894009216589862,0.9291338582677166
54,0.8655660377358491,0.7894736842105263,0.8641975308641975,0.7916666666666666,0.6071428571428571,0.8277310924369747,0.6046511627906976,0.0,0.6530612244897959,0.25,0.0,0.88,0.9047619047619048,0.7142857142857143,0.0,0.0,0.7298410829899941,0.6325301204819277,0.723404255319149,0.5,0.6206896551724138,0.8630952380952381,0.3333333333333333,0.8518798889730003,0.0,0.7282608695652174,0.7,0.8817204301075269,0.9885394116898001,0.7922437673130194,0.7968253968253968,0.0,0.6534653465346535,0.9356060606060606,0.8198433420365535,0.89300030835646,0.8809523809523809
55,0.8971291866028708,0.6990291262135923,0.8395061728395061,0.8571428571428571,0.6666666666666666,0.7941787941787942,0.6756756756756757,0.0,0.5957446808510638,0.6,0.0,0.7407407407407407,0.8076923076923077,0.8571428571428571,1.0,0.0,0.7384526558891455,0.6624203821656051,0.7090909090909091,0.6,0.5703125,0.8452380952380952,0.6,0.8612234580384226,0.0,0.6951219512195121,0.7621621621621621,0.9148936170212766,0.9903184713375797,0.786593707250342,0.819047619047619,1.0,0.6509433962264151,0.9438202247191011,0.8303610265332754,0.8994790070487282,0.9354838709677419
56,0.9029850746268657,0.77,0.8351648351648352,0.7301587301587301,0.8,0.8145161290322581,0.5666666666666667,0.0,0.6909090909090909,0.6666666666666666,0.0,0.8333333333333334,0.9583333333333334,0.875,0.0,0.0,0.743006993006993,0.6994219653179191,0.6976744186046512,0.5454545454545454,0.5789473684210527,0.8057142857142857,0.0,0.855039350088855,0.0,0.7078651685393258,0.7215909090909091,0.8705035971223022,0.9880330999363462,0.7917808219178082,0.7980769230769231,0.0,0.6481481481481481,0.946969696969697,0.825,0.8948662772825084,0.9133858267716536
