epoch,sunroof,luggage_carrier,open_cargo_area,enclosed_cab,spare_wheel,wrecked,flatbed,ladder,enclosed_box,soft_shell_box,harnessed_to_a_cart,ac_vents,bus,cement mixer,crane truck,dedicated agricultural vehicle,hatchback,jeep,light truck,minibus,minivan,pickup,prime mover,sedan,tanker,truck,van,large vehicle,small vehicle,black,blue,green,other,red,silver/grey,white,yellow
1,0.03636363636363636,0.0,0.03125,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1941747572815534,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.5062998200051427,0.0,0.0,0.09375,0.0,0.9587654320987654,0.30303030303030304,0.06153846153846154,0.0,0.06666666666666667,0.0,0.32087227414330216,0.5589519650655022,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.5616236162361624,0.0,0.0,0.0,0.0,0.9589276930644368,0.4625,0.25,0.0,0.0,0.36363636363636365,0.5606217616580311,0.6926620598881211,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20754716981132076,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.5674201091192518,0.0,0.0,0.14285714285714285,0.5,0.9590405904059041,0.4083969465648855,0.2,0.0,0.0,0.5268817204301075,0.6350649350649351,0.7339642481598317,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3424657534246575,0.0,0.0,0.0,0.0,0.0,0.0,0.5757965056526207,0.0,0.0,0.0,0.0,0.9589276930644368,0.3902439024390244,0.0,0.0,0.0,0.49056603773584906,0.6344782890473104,0.743910925539318,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5614035087719298,0.0,0.0,0.0,0.0,0.0,0.0,0.653118609406953,0.0,0.0,0.2,0.2857142857142857,0.9591434900319961,0.43956043956043955,0.0,0.0,0.0,0.5428571428571428,0.6341189674523008,0.7569325573433756,0.0
6,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.6758111316275389,0.0,0.0,0.2857142857142857,0.2,0.9590305118110236,0.5922131147540983,0.6911764705882353,0.0,0.0,0.5522388059701493,0.6649187205034085,0.7790368271954674,0.0
7,0.0,0.0,0.0,0.0,0.0,0.5862068965517241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5008726003490401,0.0,0.0,0.0,0.0,0.0,0.0,0.6738962044926413,0.0,0.0,0.14285714285714285,0.55,0.9601824457593688,0.6486013986013986,0.7014925373134329,0.0,0.0,0.5445026178010471,0.6973747016706444,0.7867898699520877,0.0
8,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5267558528428093,0.0,0.0,0.0,0.0,0.0,0.0,0.6900417101147028,0.0,0.0,0.125,0.4090909090909091,0.9599260172626387,0.636215334420881,0.7676767676767676,0.0,0.0,0.5767195767195767,0.712594696969697,0.7936184657162254,0.5
9,0.0,0.0,0.0,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507020280811232,0.0,0.0,0.0,0.0,0.0,0.0,0.7006083046813012,0.0,0.0,0.0,0.5555555555555556,0.960069016514666,0.6133333333333333,0.7351598173515982,0.0,0.0,0.6476190476190476,0.6851762433606953,0.7951388888888888,0.46153846153846156
10,0.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5623441396508728,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7205803331542182,0.0,0.0,0.4,0.5135135135135135,0.9609683794466403,0.6699029126213593,0.7787610619469026,0.0,0.0,0.6764705882352942,0.7156726768377254,0.8017832647462277,0.6190476190476191
11,0.0,0.0,0.0,0.0,0.0,0.6076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754614549402823,0.0,0.0,0.0,1.0,0.0,0.0,0.734263820470717,0.0,0.0,0.1875,0.5740740740740741,0.9624907155236445,0.661993769470405,0.7603686635944701,0.0,0.0,0.6322869955156951,0.7211101000909919,0.8144750254841998,0.6346153846153846
12,0.0,0.0,0.0,0.0,0.0,0.6975308641975309,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.582089552238806,0.0,0.0,0.0,0.25,0.0,0.0,0.7397480568212276,0.0,0.25,0.3888888888888889,0.7096774193548387,0.9640644361833953,0.7009646302250804,0.7675438596491229,0.0,0.0,0.6966292134831461,0.741026805997274,0.8218448218448219,0.6415094339622641
13,0.0,0.0,0.0,0.0,0.0,0.6650485436893204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.57631822386679,0.0,0.0,0.0,0.0,0.0,0.0,0.749378281293175,0.0,0.5,0.3125,0.6739130434782609,0.9662893394700833,0.6955177743431221,0.7963800904977375,0.0,0.0,0.74,0.7647861692447679,0.8242718446601942,0.7763157894736842
14,1.0,0.0,0.0,0.0,0.0,0.6948356807511737,0.0,0.0,0.75,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.5988125530110263,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.7714677640603567,0.0,0.5,0.4666666666666667,0.6929133858267716,0.9693903048475763,0.7112135176651305,0.7768595041322314,0.0,0.0,0.7723577235772358,0.7533998186763372,0.8255224825839139,0.7297297297297297
15,0.5277777777777778,0.0,0.0,0.0,0.0,0.688034188034188,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5938223938223938,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.7784998646087192,0.0,0.47058823529411764,0.5,0.7163120567375887,0.9708421974721562,0.7311320754716981,0.768,0.0,0.0,0.8264462809917356,0.7689859026830378,0.8263207845618475,0.7802197802197802
16,0.7380952380952381,0.0,0.0,0.0,0.0,0.7183673469387755,0.0,0.0,0.36363636363636365,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.6070038910505836,0.0,0.0,0.0,0.0,0.0,0.0,0.7955617198335645,0.0,0.6,0.6875,0.7218543046357616,0.9719298245614035,0.7534039334341907,0.7704918032786885,0.0,0.0,0.8735177865612648,0.7662278710848842,0.8375156838143036,0.7596153846153846
17,0.6690647482014388,0.0,0.0,0.0,0.0,0.7167235494880546,0.0,0.0,0.38461538461538464,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,0.6020015396458814,0.0,1.0,0.0,0.16666666666666666,0.75,0.0,0.7997183098591549,0.0,0.6111111111111112,0.40540540540540543,0.7759562841530054,0.9759718203547616,0.7229629629629629,0.7952755905511811,0.0,0.0,0.892,0.7773242630385487,0.839258114374034,0.7745098039215687
18,0.7445652173913043,0.0,0.0,0.0,0.0,0.7346278317152104,0.3333333333333333,0.0,0.3125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6070150322118826,1.0,0.0,0.0,0.625,0.625,0.0,0.8052413793103448,0.0,0.4838709677419355,0.5161290322580645,0.7918781725888325,0.9778085991678225,0.7480916030534351,0.7764705882352941,0.0,0.0,0.9105691056910569,0.7698915009041591,0.8412895226286423,0.8118811881188119
19,0.7579908675799086,0.0,0.6666666666666666,1.0,0.0,0.7704402515723271,0.6,0.0,0.4117647058823529,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.6262763784887678,0.29411764705882354,0.0,0.0,0.5,0.7391304347826086,0.0,0.8140293637846656,0.0,0.5757575757575758,0.42,0.7873303167420814,0.9795273600404398,0.7511244377811095,0.7936507936507936,0.0,0.0,0.8846153846153846,0.7700132684652808,0.8423312883435583,0.7980769230769231
20,0.7851239669421488,0.0,0.6666666666666666,0.6,0.0,0.7625,0.2857142857142857,0.0,0.47058823529411764,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.6229852838121934,0.6666666666666666,0.4,0.0,0.2,0.6296296296296297,0.0,0.8176914778856527,0.0,0.5625,0.6103896103896104,0.7906976744186046,0.9794061907770056,0.7607361963190185,0.8007518796992481,0.0,0.0,0.896551724137931,0.7794848621780388,0.8459409594095941,0.8230088495575221
21,0.8129251700680272,0.0,1.0,0.5,0.0,0.713091922005571,0.375,0.0,0.35714285714285715,0.0,0.0,0.75,0.6,0.0,0.0,0.0,0.6411451398135819,0.55,0.3333333333333333,0.0,0.625,0.7272727272727273,0.0,0.8252996005326232,0.0,0.4166666666666667,0.625,0.7897196261682243,0.979403588577205,0.7582089552238805,0.7835051546391752,0.0,0.5,0.9118773946360154,0.7701808557565064,0.8479802651865557,0.8125
