Epoch;Train loss;Train_mAP;Val loss;Val_mAP
1;7.034763923491155;0.08814551810951672;5.848983844896642;0.04296492228047495
2;5.618958748565539;0.1069490365304317;5.669033704939668;0.09579551741155089
3;5.527610805078029;0.1364280953805418;10.802282306387875;0.10896032468697467
4;5.49153742107686;0.11179430018657341;5.893834329814446;0.10570601049190888
5;5.242133003353076;0.13602294597671413;6.016625061327621;0.13226014127172847
6;5.0981820695692255;0.1738041111638423;6.119482790681445;0.14055555284960417
7;4.9699273854127615;0.18358855176617644;8.562806894601332;0.14266786871956766
8;4.884224323116965;0.19903529722921282;6.019650798762375;0.1546856754420999
9;4.844432951603039;0.19511314624892934;5.411121874894665;0.25622609214993586
10;4.703862145682361;0.22882874423836275;5.278210433241156;0.22193395582290318
11;4.601999091210766;0.23963060301276146;5.20954011709909;0.2284111412187495
12;4.485296161199401;0.2581491346715243;5.632754381102546;0.24605185510926225
13;4.423789642153851;0.2713707864869496;6.912790345529915;0.25515498326098934
14;4.305591693255213;0.35170727382508515;5.2601059280966584;0.25105857534068604
15;4.183996772625385;0.30712562714437047;5.764768087440084;0.2988913384141507
16;4.086099062890064;0.309857328420011;6.168214685940738;0.31411318991667536
17;4.009120335557809;0.370952222189617;4.733226244476553;0.2900576208208941
18;3.919213581132115;0.41662602903649;4.694118096858499;0.3422468871047576
19;3.824047520192339;0.40629307200781806;3.959334329286005;0.3372998137579424
20;3.784579359482382;0.41573065295940365;3.9687504234475215;0.32661682902955075
21;3.6949687567005824;0.45960143937899867;4.157511126082204;0.35032431248043805
22;3.5589410969030078;0.4762938570328821;3.809870602023271;0.357220046453287
23;3.4557717926562037;0.4548617471356273;3.7412323541828356;0.45244692942427617
24;3.3960202297317648;0.4859083157708776;4.186564123011368;0.31289349185483695
25;3.3606887903931217;0.5129339565254559;4.810315325455353;0.32739208228513966
26;3.2735832254697814;0.5259697681999324;3.7876075625309884;0.47032972109691357
27;3.1893456309403447;0.5138890265752154;3.6866532331570405;0.4605303598143896
28;3.115374995286513;0.5504416944818685;4.12985937958316;0.4572151970834064
29;3.025617843886871;0.5531187531697747;3.6860599843670254;0.5462450432639897
30;2.9871789582304573;0.5603627642789951;4.278567766915296;0.4417751287809996
31;2.937361494403019;0.5492444306562171;3.616601847693788;0.5546742838363277
32;2.834571746787706;0.5848846648101922;3.613720476227696;0.5277803464457158
33;2.755353451009695;0.5931221108721371;3.725890505363646;0.4788435363109427
34;2.671656780036517;0.6391534797720172;4.9106535027193114;0.46063331191610557
